Distance (mm),T (C),P (atm),H2,O2,H2O,CH4,CO,CO2,AR,PT(S),H(S),H2O(S),OH(S),CO(S),CO2(S),CH3(S),CH2(S),CH(S),C(S),O(S)
8.304747405161267e-05,800.0000000000001,0.9999999999999238,0.0038095603749129874,0.07661252894335373,0.49912353294671796,0.13076470582556263,0.00858792669592087,0.24287861996489413,0.03822312524863776,0.9428292991127242,2.3766195763153937e-05,0.000998564653393507,0.013427922395108278,0.008195417200353878,2.7440481946879026e-07,5.540417878088245e-06,1.3915592998318361e-08,4.472487788615819e-11,1.9517619573117593e-05,0.034499684040068805
8.304971498909542e-05,800.0000000000001,0.9999999999999238,0.0038100622612665894,0.0766027308237603,0.49913330582195303,0.13075913513386356,0.008589678026271997,0.24288200601533727,0.03822308191754728,0.942934842410292,2.383009493417071e-05,0.0009986960565866324,0.013428455728150171,0.008197924664919054,2.744242518276015e-07,5.540214811019372e-06,1.3916548880207275e-08,4.472793067343856e-11,1.958084279191738e-05,0.03439084160198626
8.305195592657817e-05,800.0000000000001,0.9999999999999238,0.003810513291681005,0.07659391175280868,0.4991421027918722,0.13075412119789487,0.008591254662027108,0.24288505337974903,0.038223042923967096,0.9430292320563417,2.3887564660848478e-05,0.000998813688688483,0.013428915639207254,0.0082001755869111,2.744416249314702e-07,5.540024900768393e-06,1.3917382726824214e-08,4.473059319460028e-11,1.963769042398626e-05,0.03429350934512768
8.305397277031264e-05,800.0000000000001,0.9999999999999238,0.0038109870089582287,0.07658463486139394,0.49915135707205316,0.1307488471027627,0.008592913446045965,0.2428882585944592,0.03822300191432678,0.9431279079877469,2.394797327020848e-05,0.000998936779872149,0.013429379106787966,0.008202537305516096,2.7445978119690894e-07,5.539817933116795e-06,1.3918233083646041e-08,4.473330788825137e-11,1.969743071098999e-05,0.03419176517541461
8.30560941380318e-05,800.0000000000001,0.9999999999999238,0.0038114600150303446,0.07657535719589646,0.4991606127800433,0.13074357270158177,0.008594572669552757,0.2428914637279835,0.038222960909911806,0.943225970206407,2.4008342252689478e-05,0.000999059225175318,0.013429822038454133,0.008204893083416435,2.744778186730527e-07,5.539603661003621e-06,1.3919056390139418e-08,4.473593565597835e-11,1.9757117086567337e-05,0.0340906619419359
8.305821550575094e-05,800.0000000000001,0.9999999999999241,0.003811932304084257,0.07656607876917433,0.49916986990546947,0.13073829800547093,0.008596232322627113,0.24289466878214916,0.03822291991102472,0.943323425804207,2.4068672496575327e-05,0.0009991810320801899,0.013430244689252104,0.008207242986471377,2.7449573874020777e-07,5.539382177470688e-06,1.3919852975053741e-08,4.473847755420664e-11,1.981675049517852e-05,0.03399019222249003
8.30603368734701e-05,800.0000000000001,0.9999999999999241,0.003812403870394521,0.07655679959394003,0.4991791284380599,0.1307330230254148,0.008597892395466978,0.24289787375875968,0.03822287891796415,0.9434202817481621,2.4128964875995904e-05,0.0009993022079369867,0.013430647309794307,0.008209587079329369,2.745135427542201e-07,5.539153573945837e-06,1.392062316147447e-08,4.4740934621160426e-11,1.9876331866239483e-05,0.033890348725554124
8.306245824118924e-05,800.0000000000001,0.9999999999999237,0.003812874708322892,0.07654751968276129,0.4991883883676438,0.13072774777226456,0.008599552878387965,0.24290107865959476,0.03822283793102473,0.9435165448853529,2.4189220251976835e-05,0.0009994227599691827,0.013431030146428768,0.008211925425479364,2.745312320474371e-07,5.538917940304107e-06,1.3921367267040698e-08,4.4743307877561594e-11,1.993586211522739e-05,0.03379112428511982
8.30645796089084e-05,800.0000000000001,0.9999999999999237,0.0038138141768865024,0.07652895770216887,0.4992069123775772,0.13071719648946634,0.008602875036282794,0.2429074882409485,0.03822275597666976,0.9437073195402479,2.4309623371542178e-05,0.0009996620208326918,0.013431737432518222,0.008216585125906794,2.7456627168579226e-07,5.538425934582168e-06,1.3922778479524483e-08,4.4747806955979355e-11,2.0054772838601083e-05,0.03359450452455175
8.306882234434668e-05,800.0000000000001,0.9999999999999238,0.0038147506663653045,0.07651039292512572,0.49922544185586315,0.1307066442412916,0.008606198721124367,0.24291389753998927,0.03822267405024053,0.9438958022245499,2.4429888483057013e-05,0.0009998988700056215,0.013432368435760397,0.008221222573232958,2.7460086785951764e-07,5.537906849248187e-06,1.3924089048152665e-08,4.475198261631644e-11,2.0173489712212013e-05,0.033400278041697824
8.307306507978497e-05,800.0000000000001,0.9999999999999238,0.0038156841346692065,0.07649182544717326,0.4992439767246182,0.13069609110993835,0.008609523859504628,0.24292030657013836,0.03822259215395814,0.9440820436426359,2.4550022020393298e-05,0.0010001333609722138,0.013432924982034704,0.008225838236056073,2.7463503042990453e-07,5.537361350531362e-06,1.3925301328889828e-08,4.475584242936272e-11,2.0292019576678747e-05,0.0332083917702657
8.307730781522324e-05,800.0000000000001,0.9999999999999238,0.0038166145409693204,0.07647325536176416,0.49926251690741197,0.13068553717567782,0.008612850379715004,0.24292671534447494,0.03822251028998678,0.9442660928075688,2.467003022575746e-05,0.0010003655454293757,0.01343340883701561,0.00823043256665397,2.7466876892718835e-07,5.536790082735085e-06,1.3926417600735584e-08,4.4759393718577415e-11,2.041036906890452e-05,0.033018794414009026
8.308155055066152e-05,800.0000000000001,0.9999999999999238,0.00381754184565422,0.07645468276033654,0.49928106232921665,0.1306749825169221,0.008616178211686693,0.2429331238757481,0.03822242846043569,0.9444479971281118,2.478991916026199e-05,0.0010005954733787153,0.01343382170922901,0.008235006001848007,2.747020925675893e-07,5.536193669346434e-06,1.3927440069620392e-08,4.47626435726083e-11,2.0528544633268098e-05,0.03283143635567445
8.308579328609981e-05,800.0000000000001,0.9999999999999238,0.0038184660102956107,0.0764361077323719,0.49929961291636454,0.13066442721027777,0.008619507286943716,0.2429395321763858,0.038222346667360727,0.9446278024621702,2.4909694707511442e-05,0.001000823193183026,0.013434165251939838,0.008239558963522598,2.7473501026390946e-07,5.535572713723903e-06,1.3928370870791946e-08,4.4765598852961295e-11,2.0646552525495658e-05,0.03264626960109068
8.30900360215381e-05,800.0000000000001,0.9999999999999238,0.0038193869976180573,0.07641753036544661,0.49931816859651257,0.13065387133059253,0.008622837538561613,0.24294594025850305,0.038222264912765716,0.9448055531997033,2.502936258400033e-05,0.0010010487516540106,0.013434441066042932,0.008244091859461159,2.7476753064176473e-07,5.534927800144472e-06,1.3929212072509274e-08,4.4768266205871217e-11,2.0764398823670866e-05,0.03246324769241976
8.309427875697638e-05,800.0000000000001,0.9999999999999238,0.0038203047714588452,0.07639895074529936,0.49933672929859413,0.13064331495101744,0.00862616890111278,0.24295234813391317,0.038222183198604334,0.9449812923211989,2.5148928345375965e-05,0.0010012721941140914,0.013434650702135807,0.00824860508391356,2.747996620510903e-07,5.53425949455855e-06,1.3929965678674033e-08,4.4770652070757785e-11,2.0882089434903027e-05,0.03228232564696432
8.309852149241466e-05,800.0000000000001,0.9999999999999241,0.003821219296734083,0.07638036895588829,0.4993552949527801,0.13063275814305936,0.008629501310620364,0.24295875581413612,0.03822210152678157,0.9451550614491335,2.526839739005886e-05,0.0010014935644508068,0.01343479566233923,0.00825309901809653,2.748314125762971e-07,5.533568345252729e-06,1.3930633631140756e-08,4.477276268765041e-11,2.099963009922997e-05,0.032103459903326026
8.310276422785295e-05,800.0000000000001,0.9999999999999238,0.0038221305394069297,0.07636178507944442,0.49937386549044044,0.13062220097662974,0.008632834704515134,0.24296516331040793,0.03822201989915528,0.9453269009093413,2.5387774965246546e-05,0.0010017129051817077,0.013434877402454012,0.008257574030801717,2.748627900483027e-07,5.532854883632897e-06,1.3931217812465432e-08,4.477460410602115e-11,2.1117026396006503e-05,0.031926608257193956
8.310700696329123e-05,800.0000000000001,0.9999999999999241,0.0038230384664574486,0.07634319919652197,0.49939244084410916,0.13061164352009128,0.008636169021594552,0.24297157063368804,0.03822193831753739,0.9454968497834267,2.55070661742895e-05,0.0010019302575097822,0.013434897333808407,0.008262030478911145,2.74893802054829e-07,5.5321196248960575e-06,1.3931720048256705e-08,4.4776182192339997e-11,2.123428375169913e-05,0.03175172980649511
8.311124969872952e-05,800.0000000000001,0.9999999999999238,0.003823943045852343,0.07632461138604929,0.49941102094744866,0.13060108584030453,0.008639504201981734,0.24297797779466812,0.03822185678369544,0.9456649459659527,2.562627598359159e-05,0.001002145661383931,0.013434856825269481,0.008266468707962903,2.749244559516201e-07,5.5313630687604505e-06,1.3932142109744417e-08,4.4777502638328964e-11,2.1351407447240192e-05,0.031578784891555536
8.31154924341678e-05,800.0000000000001,0.9999999999999241,0.003825742038300356,0.076287430290329,0.49944819514322714,0.13057997007118552,0.008646176919563488,0.24299079167119964,0.038221693866194874,0.9459957261373382,2.5864470589381606e-05,0.0010025707775471037,0.013434599760127513,0.008275291836623046,2.74984717725931e-07,5.529787988852947e-06,1.3932752533548545e-08,4.477939253690129e-11,2.1585274260125323e-05,0.031238542993276285
8.312397790504439e-05,800.0000000000001,0.9999999999999241,0.0038272578059959654,0.07625587472690454,0.49947975381106186,0.13056205206059682,0.00865184127455016,0.24300166453397815,0.03822155578691251,0.9462709232287677,2.606637919817775e-05,0.0010029257410217492,0.013434203731210547,0.00828272453722964,2.750347925966874e-07,5.5283889104540385e-06,1.3933034159269756e-08,4.4780236699390675e-11,2.1783349256501786e-05,0.030955555631798203
8.313117829404194e-05,800.0000000000001,0.9999999999999241,0.0038287635344235365,0.07622431462037112,0.49951132530242764,0.13054413425682737,0.008657507354260744,0.24301253706416426,0.03822141786752524,0.9465412544150607,2.6268115525385563e-05,0.001003275588173712,0.013433650622437914,0.008290109033062177,2.7508392726210805e-07,5.5269346976827225e-06,1.393310688177517e-08,4.4780409549087037e-11,2.1981105393438024e-05,0.030677645123831542
8.31383786830395e-05,800.0000000000001,0.9999999999999238,0.0038302590932700496,0.07619275031330384,0.499542909323044,0.1305262169467363,0.008663174901284522,0.243023409306872,0.03822128011548928,0.9468068743088324,2.646970020516142e-05,0.0010036204819308826,0.013432946027947486,0.008297446721427593,2.751321516981222e-07,5.525427393195553e-06,1.393297795282368e-08,4.477993438889435e-11,2.2178564615659514e-05,0.030404649657737922
8.314557907203706e-05,800.0000000000001,0.9999999999999241,0.003831744358824287,0.07616118213742452,0.4995745055861529,0.13050830040714687,0.008668843667071467,0.24303428130541652,0.038221142537963486,0.9470679301805529,2.6671153002315935e-05,0.0010039605774661072,0.013432095278212826,0.008304738930023554,2.751794944477956e-07,5.523868943461465e-06,1.3932654285922366e-08,4.477883343474135e-11,2.2375747944159656e-05,0.03013641510693043
8.315277946103462e-05,800.0000000000001,0.9999999999999238,0.0038332192136695726,0.07612961041410982,0.49960611381216513,0.13049038490531548,0.008674513411519478,0.24304515310139724,0.03822100514182322,0.9473245623910376,2.6872492859610545e-05,0.0010042960226542862,0.013431103455398007,0.008311986921129047,2.752259827062732e-07,5.522261204353963e-06,1.3932142475878559e-08,4.4777127878413674e-11,2.2572675526456852e-05,0.029872794577285252
8.315997985003217e-05,800.0000000000001,0.9999999999999238,0.0038346835463977384,0.07609803545486257,0.49963773372833414,0.13047247069936696,0.0086801839025911,0.2430560247347742,0.03822086793367323,0.9475769048142637,2.70737379005507e-05,0.0010046269585193127,0.013429975408345656,0.008319191895724541,2.752716424034418e-07,5.5206059465991135e-06,1.3931448817945313e-08,4.477483794909034e-11,2.2769366640700857e-05,0.029613647964791007
8.316718023902973e-05,800.0000000000001,0.9999999999999238,0.003836137251337109,0.07606645756175942,0.49966936506844556,0.13045455803870742,0.00868585491594943,0.2430668962439412,0.03822073091985981,0.9478250852526666,2.7274905501298075e-05,0.0010049535196731368,0.013428715767287838,0.008326354997546028,2.753164982852603e-07,5.518904861128527e-06,1.3930579326608542e-08,4.477198297371184e-11,2.29658397713521e-05,0.02935884152084971
8.317438062802729e-05,800.0000000000001,0.9999999999999241,0.0038375802282981965,0.07603487702786785,0.4997010075725284,0.13043664716441034,0.008691526234618498,0.24307776766579423,0.038220594106482306,0.9480692257836911,2.7476012395260744e-05,0.0010052758346819986,0.01342732895617,0.008333477316432105,2.753605739819399e-07,5.517159563575721e-06,1.3929539751283762e-08,4.476858142740363e-11,2.316211271875345e-05,0.029108247489461715
8.318158101702485e-05,800.0000000000001,0.9999999999999238,0.0038390123823333704,0.07600329413763943,0.49973266098658464,0.13041873830958017,0.008697197648662851,0.24308863903579556,0.03822045749940385,0.9483094431171332,2.7677074623406727e-05,0.0010055940264441534,0.013425819205316988,0.008340559891814488,2.754038920774813e-07,5.515371598871427e-06,1.3928335592551717e-08,4.476465098567271e-11,2.3358202548918202e-05,0.028861743733520098
8.31887814060224e-05,800.0000000000001,0.9999999999999238,0.0038404336235097693,0.07597170916728067,0.4997643250623322,0.13040083169969532,0.008702868954885321,0.24309951038803504,0.038220321104261566,0.9485458488823817,2.7878107483245153e-05,0.0010059082124934814,0.013424190561672149,0.008347603715482621,2.7544647416582567e-07,5.513542444968258e-06,1.3926972115217517e-08,4.4760208566402844e-11,2.3554125540634026e-05,0.028619213434306554
8.319598179501996e-05,800.0000000000001,0.9999999999999241,0.003841843866695412,0.07594012238510099,0.499795999556966,0.13038292755293107,0.008708539956542987,0.24311038175528724,0.03822018492647612,0.9487785499629108,2.8079125815547908e-05,0.001006218505353075,0.01342244690065217,0.008354609734845364,2.7548834091681353e-07,5.5116735171762935e-06,1.3925454363444409e-08,4.4755270378415316e-11,2.374989748393988e-05,0.02838054474087235
8.320318218401752e-05,800.0000000000001,0.9999999999999238,0.0038431036156250397,0.07591169294769066,0.4998245153138383,0.13036681610149248,0.008713643440009317,0.2431201660247218,0.03822006255662236,0.9489848980931518,2.826004181570698e-05,0.0010064945293685372,0.01342078233606858,0.008360883578239326,2.7552542574718206e-07,5.509958596731149e-06,1.3923960480278641e-08,4.47504149742603e-11,2.392597577061493e-05,0.028168955992848563
8.320966253411532e-05,800.0000000000001,0.9999999999999238,0.0038443543352377255,0.07588326243905161,0.4998530391478382,0.1303507069656194,0.008718746387544085,0.2431299503539933,0.038219940370715674,0.9491884000587706,2.844096755632112e-05,0.0010067675626595452,0.013419030214945137,0.008367128166113317,2.755619610441517e-07,5.508213507263396e-06,1.3922348938778544e-08,4.4745181467843594e-11,2.410195459810369e-05,0.027960333332798428
8.321614288421313e-05,800.0000000000001,0.9999999999999238,0.003845291841894962,0.07586181452397346,0.4998745621099545,0.13033855622787313,0.008722595498356023,0.24313733147756808,0.03821984832037972,0.9493400758505917,2.8577466073666888e-05,0.0010069715978118622,0.01341765204072264,0.008371819949095574,2.7558916690149e-07,5.506877645080913e-06,1.3921057357726426e-08,4.47409896138338e-11,2.423464939624019e-05,0.027804872013697968
8.322103150995759e-05,800.0000000000001,0.9999999999999238,0.0038462241582840834,0.07584036617786358,0.4998960895035076,0.13032640695123637,0.008726444174628565,0.24314471265626666,0.03821975637821316,0.9494901999345688,2.8713979727906968e-05,0.0010071740025486377,0.013416226505637532,0.008376495681494345,2.7561607316543916e-07,5.505525514775059e-06,1.3919702034236024e-08,4.4736592918972996e-11,2.436729780356889e-05,0.027651027492192833
8.322592013570205e-05,800.0000000000001,0.9999999999999241,0.0038471512635651546,0.07581891747513039,0.4999176212591486,0.13031425919514902,0.008730292362604244,0.2431520938987521,0.03821966454565053,0.9496388001999966,2.8850512423116756e-05,0.0010073748062145187,0.01341475462116538,0.008381155608038714,2.7564268522220157e-07,5.5041574856899875e-06,1.3918284287693368e-08,4.473199562294375e-11,2.4499903976239333e-05,0.02749877058499814
8.32308087614465e-05,800.0000000000001,0.9999999999999238,0.0038480731377182388,0.07579746848882804,0.4999391573084709,0.13030211301779956,0.008734140009632482,0.24315947521346146,0.03821957282408935,0.9497859037801346,2.898706798902374e-05,0.0010075740373561403,0.013413237371341678,0.00838579996645711,2.7566900831089686e-07,5.502773917139498e-06,1.3916805402130535e-08,4.472720185181352e-11,2.4632471990980026e-05,0.02734807290027239
8.323569738719096e-05,800.0000000000001,0.9999999999999238,0.003848989761521386,0.07577601929069151,0.4999606975839855,0.1302899684761577,0.008737987064140675,0.24316685660861218,0.03821948121489105,0.9499315370758761,2.9123650175657462e-05,0.0010077717237471308,0.01341167571361145,0.008390428987701646,2.756950475281896e-07,5.501375158716573e-06,1.391526662730941e-08,4.4722215621520035e-11,2.4765005840110077e-05,0.02719890681285285
8.324058601293543e-05,800.0000000000001,0.9999999999999238,0.003849901116529207,0.07575456995117112,0.4999822420190982,0.13027782562600645,0.008741833475606078,0.24317423809220692,0.03821938971938195,0.9500757257876493,2.9260262615945698e-05,0.0010079678924218571,0.013410070579957224,0.008395042896261083,2.757208078344646e-07,5.499961550699612e-06,1.391366918017009e-08,4.471704084253853e-11,2.48975093916616e-05,0.02705124543095809
8.324547463867989e-05,800.0000000000001,0.9999999999999241,0.003850807185051807,0.0757331205394661,0.5000037905480863,0.13026568452197332,0.008745679194528167,0.24318161967204022,0.03821929833885417,0.950218494933467,2.9396908871963012e-05,0.0010081625696944528,0.013408422877559247,0.00839964191032556,2.757462940574105e-07,5.498533424298421e-06,1.3912014245671904e-08,4.4711681322570816e-11,2.5029986438136995e-05,0.026905062577199438
8.325036326442435e-05,800.0000000000001,0.9999999999999238,0.003851707950134422,0.0757116711235571,0.5000253431060765,0.13025354521756066,0.008749524172401938,0.24318900135570284,0.03821920707456655,0.9503598688823283,2.9533592429887076e-05,0.0010083557811941433,0.013406733489976423,0.008404226242115741,2.7577151089849884e-07,5.497091102081989e-06,1.3910302978314945e-08,4.470614077143733e-11,2.5162440691801272e-05,0.026760332753641824
8.325525189016881e-05,800.0000000000001,0.9999999999999238,0.0038526033955378143,0.07569022177023771,0.5000468996290238,0.13024140776517498,0.008753368361692231,0.24319638315058795,0.038219115927745524,0.950499871362686,2.967031666622673e-05,0.001008547551874165,0.013405003277467584,0.008408796097950578,2.757964629346556e-07,5.495634898095447e-06,1.3908536502537129e-08,4.470042280236406e-11,2.5294875748363193e-05,0.0266170311330092
8.326014051591328e-05,800.0000000000001,0.9999999999999241,0.0038534935057195244,0.07566877254514409,0.5000684600536913,0.13022927221615452,0.008757211715809243,0.24320376506389546,0.03821902489958593,0.9506385255093688,2.9807084898198133e-05,0.0010087379060613917,0.013403233078638803,0.008413351678719386,2.758211546273709e-07,5.494165118459505e-06,1.390671591485045e-08,4.469453093883341e-11,2.542729514035079e-05,0.026475133509489723
8.326502914165774e-05,800.0000000000001,0.9999999999999238,0.003854378265815424,0.07564732351278444,0.5000900243176296,0.13021713862079679,0.008761054189084416,0.24321114710263744,0.03821893399125187,0.9507758538371311,2.9943900370339864e-05,0.0010089268674282619,0.013401423709567171,0.008417893179582052,2.758455903176861e-07,5.492682061059833e-06,1.3904842282673975e-08,4.468846861083733e-11,2.555970232349163e-05,0.02633461632641536
8.32699177674022e-05,800.0000000000001,0.9999999999999238,0.0038552576616223493,0.07562587473656647,0.5001115923591594,0.1302050070283841,0.008764895736747836,0.2432185292736424,0.03821884320387744,0.9509118783525364,3.0080766235458197e-05,0.0010091144591112499,0.01339957596766693,0.008422420791130097,2.758697742476885e-07,5.491186016934923e-06,1.3902916649373546e-08,4.468223917108201e-11,2.569210065620458e-05,0.026195456559273692
8.327480639314666e-05,800.0000000000001,0.9999999999999241,0.003856131679580204,0.07560442627882595,0.5001331641173509,0.13019287748721045,0.00876873631490478,0.24322591158356016,0.03821875253856754,0.9510466203917338,3.021768556160694e-05,0.0010093007035389657,0.013397690626157397,0.008426934697654648,2.7589371052948636e-07,5.489677268298804e-06,1.3900940027003217e-08,4.4675845871655646e-11,2.5824493405884237e-05,0.02605763188535325
8.327969501889111e-05,800.0000000000001,0.9999999999999238,0.0038570003067569174,0.07558297820085019,0.500154739532009,0.13018075004460292,0.0087725758805164,0.24323329403886595,0.03821866199639853,0.9511801010108593,3.035466142956591e-05,0.0010094856228456154,0.013395768447489922,0.00843143508124506,2.759174032201765e-07,5.488156093364788e-06,1.3898913413867367e-08,4.4669291920445476e-11,2.5956883855451203e-05,0.02592112027519582
8.328458364463558e-05,800.0000000000001,0.9999999999999238,0.003857777451900719,0.07556367530520428,0.500174160482304,0.13016983717889008,0.008776030588938779,0.24323993837816302,0.03821858061459919,0.9512991716827541,3.0477990419292345e-05,0.0010096509347188776,0.013394007593604908,0.008435474007293331,2.759385215750349e-07,5.486776631407475e-06,1.3897047509323769e-08,4.466325854365888e-11,2.607603581275245e-05,0.025799365098532912
8.328898340780559e-05,800.0000000000001,0.9999999999999238,0.0038584731335127953,0.07554630303963426,0.5001916417932066,0.130160017112683,0.008779139071065329,0.2432459183922938,0.03821850745760422,0.951405487755437,3.0589029430604026e-05,0.0010097988250854664,0.013392398257544128,0.008439099899884474,2.75957364416152e-07,5.485526854286029e-06,1.3895334810756313e-08,4.465772121887299e-11,2.6183274989727285e-05,0.025690667533417637
8.32929431946586e-05,800.0000000000001,0.9999999999999241,0.0038590962051147757,0.07553066830312627,0.5002073769355161,0.1301511802989968,0.008781936074461667,0.24325130049585322,0.03821844168693117,0.951500494597993,3.068900059715802e-05,0.001009931214586215,0.013390930276814447,0.008442355875431526,2.7597419210346265e-07,5.484395480461665e-06,1.38937667619076e-08,4.46526520789145e-11,2.627979358081289e-05,0.025593544932905006
8.32965070028263e-05,800.0000000000001,0.9999999999999238,0.0038597163906134778,0.07551503387641191,0.5002231139138407,0.13014234468334973,0.008784732464387194,0.24325668268783932,0.03821837598355762,0.9515948671596539,3.078900703450691e-05,0.0010100629377898973,0.013389444026165915,0.008445604974791968,2.7599089728720483e-07,5.483257979638474e-06,1.3892173858317767e-08,4.4647503064554495e-11,2.6376316513514633e-05,0.025497082392352027
8.330007081099401e-05,800.0000000000001,0.9999999999999241,0.0038603336859756128,0.07549939978159845,0.5002388527060087,0.1301335102825697,0.008787528225503159,0.24326206497048827,0.038218310347856124,0.9516886127196901,3.088904980235564e-05,0.0010101940023449073,0.01338793976903002,0.008448847260424037,2.7600748136870827e-07,5.482114447916403e-06,1.3890556445417337e-08,4.464227528578012e-11,2.6472844916963386e-05,0.025401272296663915
8.330363461916172e-05,800.0000000000001,0.9999999999999238,0.003860948087322835,0.0754837660405325,0.5002545932900312,0.13012467711324485,0.008790323342683383,0.2432674473459929,0.038218244780192125,0.9517817384339232,3.098912995158241e-05,0.001010324415769427,0.013386417764313922,0.00845208279367103,2.7602394572532424e-07,5.480964979738256e-06,1.3888914862790298e-08,4.463696983378871e-11,2.656937991105137e-05,0.02530610715998279
8.330719842732943e-05,800.0000000000001,0.9999999999999241,0.003862168193213922,0.07545249970575742,0.5002860797465835,0.13010701453414317,0.008795911585768906,0.2432782123841291,0.03821811385040412,0.9519661583250574,3.11894064764195e-05,0.0010105833186423538,0.013383321524970864,0.008458533842725444,2.760565206522416e-07,5.478648603433237e-06,1.388556051720853e-08,4.462613018021239e-11,2.6762474023035043e-05,0.02511768247279312
8.331432604366484e-05,800.0000000000001,0.9999999999999241,0.003863250649473618,0.07542450960326134,0.5003142741935995,0.1300912062636146,0.00880091218774077,0.24328785023379523,0.03821799686851506,0.9521292273831328,3.136884302653664e-05,0.0010108129666749745,0.013380491840823102,0.008464286885347217,2.7608529062268366e-07,5.476555603457361e-06,1.3882478742591085e-08,4.4616172752989016e-11,2.693537661548342e-05,0.024951110136391112
8.332070711715135e-05,800.0000000000001,0.9999999999999238,0.003864323774764011,0.07539652095907681,0.5003424740555152,0.13007540218544644,0.008805910502188893,0.24329748841295015,0.03821788011005855,0.9522904137534077,3.154841472611476e-05,0.0010110406369927343,0.013377609037582578,0.008470019173523696,2.761136968672372e-07,5.474444949586745e-06,1.3879324440892703e-08,4.4605982247009006e-11,2.7108316653570124e-05,0.024786496184535673
8.332708819063787e-05,800.0000000000001,0.9999999999999237,0.0038653875519692707,0.07536853388991048,0.5003706792122511,0.13005960238686243,0.008810906449373424,0.2433071269327361,0.0382177635768972,0.9524497542354715,3.1728126976759055e-05,0.0010112663682406448,0.013374674445043467,0.008475731020527474,2.761417464621508e-07,5.472317126683176e-06,1.3876099359026955e-08,4.459556427569795e-11,2.7281299895716626e-05,0.024623802124276645
8.333346926412438e-05,800.0000000000001,0.9999999999999238,0.0038664419653657686,0.07534054851010301,0.5003988895454032,0.13004380695291431,0.008815899951480738,0.24331676580390313,0.03821764727082982,0.9526072848273941,3.1907985097507986e-05,0.0010114901982197554,0.013371689362882369,0.008481422732873327,2.761694463274555e-07,5.470172608499392e-06,1.3872805205063934e-08,4.4584924327651044e-11,2.7454332014770933e-05,0.02446299030207311
8.33398503376109e-05,800.0000000000001,0.9999999999999238,0.003867359413395094,0.07531599483122942,0.5004236462559646,0.13002995125569422,0.008820279316659832,0.2433252235180194,0.038217545409037344,0.9527440433281688,3.206592186672523e-05,0.0010116850557719771,0.0133690295729358,0.008486400450323279,2.761934681879614e-07,5.468277558048814e-06,1.3869859233320401e-08,4.457540989325983e-11,2.7606199838362007e-05,0.024323411085634152
8.334544927085324e-05,800.0000000000001,0.9999999999999238,0.0038682696324497234,0.07529144261351764,0.5004484067839481,0.13001609903733322,0.008824656690783781,0.24333368151741444,0.03821744372455314,0.9528794580421694,3.222397827076873e-05,0.001011878501659712,0.013366332702334479,0.008491363087398961,2.7621723033172847e-07,5.466370306717583e-06,1.3866862438790367e-08,4.456573212901876e-11,2.7758113111218096e-05,0.02418522907609083
