z_m,T_K,P_Pa,tau_s,X_CH4,X_O2,X_CO2,X_H2O,X_CO,X_H2,X_OH
0.8366666666666644,1000.0107436174983,101325.00000000137,0.028175347419224683,0.09505453338448584,0.19011220869881815,4.506104498938688e-11,1.859842038708879e-06,9.415418834546346e-09,1.0720753714748734e-07,8.549720498467937e-11
0.8399999999999977,1000.0108413440286,101325.00000000138,0.02828759891751072,0.09505451501765087,0.19011219508955543,4.555232471874018e-11,1.874468716433393e-06,9.544028203732854e-09,1.0809621751421055e-07,8.56655451908966e-11
0.843333333333331,1000.01093932462,101325.0000000014,0.028399850404864316,0.09505449661861087,0.19011218145533498,4.604550047405201e-11,1.8891238257192214e-06,9.673729349079252e-09,1.0898683073883161e-07,8.583192078250539e-11
0.8466666666666643,1000.0110375563412,101325.00000000138,0.028512101881257905,0.09505447818774056,0.1901121677964377,4.654055292499227e-11,1.9038070352941848e-06,9.804524335585425e-09,1.0987935764958274e-07,8.599635542689809e-11
0.8499999999999976,1000.0111360363037,101325.00000000141,0.028624353346664237,0.09505445972540996,0.19011215411314125,4.7037462872040706e-11,1.918518017869876e-06,9.936415195270132e-09,1.1077377935551131e-07,8.615887273762784e-11
0.853333333333331,1000.0112347615096,101325.0000000014,0.028736604801056397,0.09505444123200736,0.190112140405737,4.7536210621011914e-11,1.9332564318421733e-06,1.0069403752609412e-08,1.1167007613013441e-07,8.631949609451015e-11
0.8566666666666642,1000.0113337294052,101325.0000000014,0.028848856244407743,0.095054422707841,0.19011212667445712,4.803677867884692e-11,1.948021999662232e-06,1.0203492372808161e-08,1.1256823218603332e-07,8.647824938624198e-11
0.8599999999999975,1000.0114329370282,101325.0000000014,0.028961107676691963,0.09505440415329561,0.19011211291959068,4.853914747215457e-11,1.9628143829981647e-06,1.033868277561626e-08,1.1346822806739295e-07,8.663515579899762e-11
0.8633333333333308,1000.0115323815932,101325.00000000137,0.02907335909788305,0.09505438556872231,0.19011209914140204,4.904329836383456e-11,1.9776332706034323e-06,1.0474976868476735e-08,1.1437004600204599e-07,8.67902386625313e-11
0.8666666666666641,1000.011632060349,101325.00000000137,0.029185610507955293,0.09505436695446755,0.19011208534015217,4.9549212864240466e-11,1.9924783552011707e-06,1.0612376528911422e-08,1.1527366849229164e-07,8.694352121845616e-11
0.8699999999999974,1000.0117319705846,101325.00000000134,0.02929786190688329,0.09505434831087316,0.19011207151609896,5.0056872633719285e-11,2.007349333468288e-06,1.0750883605034733e-08,1.1617907831284048e-07,8.709502661333478e-11
0.8733333333333307,1000.0118321103374,101325.00000000132,0.02941011329464184,0.09505432963813544,0.1901120576693924,5.056626337157377e-11,2.0222460184859425e-06,1.0890501014342789e-08,1.1708626536850203e-07,8.724477892059998e-11
0.876666666666664,1000.01193247571,101325.0000000013,0.029522364671206183,0.0950543109368188,0.19011204380045568,5.107736065692734e-11,2.0371679296598613e-06,1.1031228750433622e-08,1.1799520168348436e-07,8.739279936922272e-11
0.8799999999999973,1000.0120330645492,101325.00000000127,0.029634616036551785,0.09505429220716108,0.19011202990947,5.15901491004633e-11,2.0521148475231233e-06,1.1173069274641025e-08,1.1890587523319934e-07,8.753911144839626e-11
0.8833333333333306,1000.0121338742491,101325.00000000124,0.0297468673906544,0.0950542734494858,0.19011201599668004,5.210461098049027e-11,2.067086484258314e-06,1.1316024321170981e-08,1.198182698524935e-07,8.768373786626684e-11
0.8866666666666639,1000.0122349018742,101325.00000000118,0.02985911873349011,0.09505425466417754,0.19011200206237622,5.26207269212282e-11,2.082082503731567e-06,1.1460095074889363e-08,1.2073236645187892e-07,8.782670074953538e-11
0.8899999999999972,1000.0123361452233,101325.00000000115,0.029971370065035228,0.0950542358514851,0.19011198810674812,5.313848134600762e-11,2.097102678357745e-06,1.1605283736379183e-08,1.2164815259272518e-07,8.796802302394841e-11
0.8933333333333305,1000.0124376017961,101325.00000000115,0.030083621385266348,0.09505421701171866,0.19011197413003114,5.365785702262563e-11,2.112146731899735e-06,1.1751591961319346e-08,1.2256561289111483e-07,8.810772700775277e-11
0.8966666666666638,1000.0125392690833,101325.00000000118,0.03019587269416034,0.09505419814518395,0.19011196013245743,5.4178836884164194e-11,2.1272143919065725e-06,1.1899021379909424e-08,1.234847322170247e-07,8.824583488284492e-11
0.8999999999999971,1000.0126411446379,101325.00000000121,0.030308123991694334,0.09505417925218229,0.19011194611425603,5.470140403035655e-11,2.142305389689097e-06,1.2047573597351587e-08,1.2440549569186456e-07,8.838236868871856e-11
0.9033333333333304,1000.0127432260248,101325.0000000012,0.030420375277845732,0.09505416033301071,0.19011193207565294,5.5225541728844164e-11,2.157419460295226e-06,1.2197250194324087e-08,1.2532788868598352e-07,8.851735031824379e-11
0.9066666666666637,1000.012845510811,101325.00000000116,0.0305326265525922,0.0950541413879619,0.19011191801687102,5.57512334163062e-11,2.1725563424839806e-06,1.2348052727451467e-08,1.2625189681613618e-07,8.865080151356518e-11
0.909999999999997,1000.0129479966433,101325.00000000116,0.03064487781591167,0.09505412241732428,0.1901119039381301,5.627846269949968e-11,2.1877157786993185e-06,1.2499982729774162e-08,1.2717750594295104e-07,8.878274386269799e-11
0.9133333333333303,1000.013050681172,101325.00000000118,0.030757129067782316,0.09505410342138199,0.19011188983964677,5.6807213356179864e-11,2.2028975150431353e-06,1.2653041711209129e-08,1.2810470216834536e-07,8.891319879569674e-11
0.9166666666666636,1000.0131535620727,101325.0000000012,0.03086938030818258,0.09505408440041506,0.19011187572163496,5.733746933592353e-11,2.2181013012478604e-06,1.2807231159008298e-08,1.2903347183294618e-07,8.904218758153554e-11
0.9199999999999969,1000.0132566370634,101325.00000000115,0.030981631537091145,0.09505406535469921,0.1901118615843052,5.7869214760847017e-11,2.2333268906483396e-06,1.2962552538212305e-08,1.2996380151348742e-07,8.916973132477597e-11
0.9233333333333302,1000.0133599038761,101325.00000000115,0.03109388275448695,0.0950540462845062,0.19011184742786558,5.840243392623852e-11,2.2485740401533356e-06,1.311900729209813e-08,1.3089567802017567e-07,8.929585096278572e-11
0.9266666666666635,1000.013463360281,101325.00000000109,0.031206133960349165,0.09505402719010353,0.1901118332525207,5.893711130108498e-11,2.2638425102164996e-06,1.3276596842623933e-08,1.3182908839405152e-07,8.942056726276952e-11
0.9299999999999968,1000.0135670040778,101325.00000000106,0.031318385154657215,0.09505400807175474,0.1901118190584725,5.947323152851017e-11,2.27913206480689e-06,1.3435322590868081e-08,1.3276401990436262e-07,8.954390081937957e-11
0.9333333333333301,1000.0136708330806,101325.00000000106,0.03143063633739076,0.09505398892971931,0.19011180484591997,6.001077942612804e-11,2.294442471379132e-06,1.3595185917462648e-08,1.3370046004588866e-07,8.966587205199061e-11
0.9366666666666634,1000.0137748451515,101325.00000000102,0.03154288750852968,0.0950539697642527,0.19011179061505917,6.054973998630554e-11,2.3097735008432136e-06,1.3756188183023226e-08,1.3463839653628176e-07,8.978650120272593e-11
0.9399999999999967,1000.0138790381632,101325.000000001,0.03165513866805411,0.09505395057560655,0.1901117763660835,6.109009837634646e-11,2.325124927533668e-06,1.391833072857341e-08,1.3557781731340788e-07,8.990580833417356e-11
0.94333333333333,1000.0139834100227,101325.000000001,0.0317673898159444,0.09505393136402848,0.19011176209918335,6.163183993858993e-11,2.3404965291788907e-06,1.4081614875963084e-08,1.3651871053265327e-07,9.002381332741604e-11
0.9466666666666633,1000.0140879586393,101325.00000000099,0.03187964095218113,0.09505391212976229,0.19011174781454632,6.217495019043447e-11,2.3558880868695652e-06,1.4246041928283405e-08,1.3746106456426104e-07,9.014053588030062e-11
0.9499999999999966,1000.0141926820244,101325.00000000097,0.031991892076745104,0.09505389287304786,0.19011173351235722,6.271941482428675e-11,2.371299385027289e-06,1.4411613170274271e-08,1.3840486799065566e-07,9.025599550578663e-11
0.9533333333333299,1000.0142975781437,101325.00000000096,0.03210414318961733,0.09505387359412144,0.1901117191927983,6.326521970743635e-11,2.386730211372773e-06,1.4578329868730435e-08,1.3935010960375263e-07,9.037021153038369e-11
0.9566666666666632,1000.0144026450355,101325.00000000095,0.032216394290779056,0.0950538542932154,0.1901117048560488,6.38123508818579e-11,2.4021803568937307e-06,1.4746193272896619e-08,1.4029677840229802e-07,9.048320309285053e-11
0.9599999999999965,1000.0145078806912,101325.00000000092,0.032328645380211726,0.09505383497055848,0.1901116905022855,6.43607945639529e-11,2.4176496158126905e-06,1.491520461486312e-08,1.4124486358919635e-07,9.059498914274073e-11
0.9633333333333298,1000.0146132832197,101325.00000000092,0.03244089645789701,0.09505381562637574,0.19011167613168234,6.491053714421513e-11,2.433137785554494e-06,1.5085365109954028e-08,1.421943545688311e-07,9.070558843968725e-11
0.9666666666666631,1000.014718850709,101325.00000000096,0.03255314752381677,0.09505379626088858,0.1901116617444107,6.546156518684566e-11,2.448644666713605e-06,1.5256675957108572e-08,1.4314524094442482e-07,9.081501955201292e-11
0.9699999999999964,1000.0148245812821,101325.00000000092,0.032665398577953086,0.09505377687431474,0.19011164734063923,6.60138654292972e-11,2.464170063021473e-06,1.5429138339258794e-08,1.440975125153698e-07,9.092330085614691e-11
0.9733333333333297,1000.0149304730902,101325.00000000089,0.032777649620288236,0.09505375746686855,0.1901116329205342,6.656742478176627e-11,2.4797137813136593e-06,1.560275342370206e-08,1.4505115927459584e-07,9.10304505357583e-11
0.976666666666663,1000.0150365243098,101325.00000000089,0.032889900650804695,0.09505373803876077,0.1901116184842592,6.712223032662261e-11,2.4952756314967982e-06,1.5777522362466664e-08,1.4600617140592845e-07,9.113648658110216e-11
0.9799999999999963,1000.0151427331541,101325.00000000087,0.03300215166948513,0.09505371859019866,0.19011160403197513,6.76782693177956e-11,2.510855426515388e-06,1.5953446292674617e-08,1.4696253928147308e-07,9.124142678874309e-11
0.9833333333333296,1000.01524909782,101325.0000000009,0.0331144026763124,0.09505369912138613,0.1901115895638407,6.823552918009658e-11,2.5264529823188327e-06,1.6130526336897136e-08,1.479202534589941e-07,9.134528876071166e-11
0.9866666666666629,1000.0153556165671,101325.00000000092,0.03322665367126958,0.09505367963252362,0.19011157508001186,6.87939975085038e-11,2.5420681178281742e-06,1.630876360350505e-08,1.4887930467932205e-07,9.144808990461337e-11
0.9899999999999962,1000.0154622876795,101325.00000000095,0.033338904654339904,0.0950536601238083,0.1901115605806422,6.935366206738667e-11,2.5577006549026908e-06,1.6488159187015276e-08,1.4983968386376684e-07,9.154984743322755e-11
0.9933333333333295,1000.0155691094652,101325.00000000099,0.0334511556255068,0.09505364059543384,0.19011154606588276,6.991451078969827e-11,2.573350418306931e-06,1.6668714168430374e-08,1.5080138211154366e-07,9.16505783643873e-11
0.9966666666666628,1000.0156760802403,101325.000000001,0.03356340658475389,0.09505362104759094,0.1901115315358825,7.04765317761159e-11,2.5890172356772304e-06,1.6850429615571543e-08,1.5176439069723344e-07,9.175029952103307e-11
0.9999999999999961,1000.0157831983654,101325.000000001,0.03367565753206495,0.09505360148046679,0.19011151699078752,7.103971329413974e-11,2.6047009374884447e-06,1.703330658341218e-08,1.527287010682184e-07,9.184902753125124e-11
