Distance_PFRC4_(m), Plug_flow_residence_time_PFRC4_(sec), Internal_surface_area_per_unit_distance_PFRC4_(m), Cross-section_area_PFRC4_(m2), External_surface_area_per_unit_distance_PFRC4_(m), Velocity_PFRC4_(m/sec), Exit_mass_flow_rate_PFRC4_(kg/sec), Volumetric_heat_production_rate_PFRC4_(J/m3-sec), Surface_temperature_PFRC4_(K), Heat_loss_rate_PFRC4_(J/m-sec), Temperature_PFRC4_(K), Pressure_PFRC4_(Pa), Mole_fraction_N2_PFRC4_(), Mole_fraction_H2_PFRC4_(), Mole_fraction_H_PFRC4_(), Mole_fraction_O2_PFRC4_(), Mole_fraction_H2O_PFRC4_(), Mole_fraction_OH_PFRC4_(), Mole_fraction_CO_PFRC4_(), Mole_fraction_CO2_PFRC4_(), Mole_fraction_CH4_PFRC4_(), Mole_fraction_CH3_PFRC4_(), Mole_fraction_CH3OH_PFRC4_(), Mole_fraction_CH2O_PFRC4_(), Mole_fraction_HCO_PFRC4_(), Mole_fraction_HOCHO_PFRC4_(), Mole_fraction_C2H6_PFRC4_(), Mole_fraction_C2H5_PFRC4_(), Mole_fraction_C2H4_PFRC4_(), Mole_fraction_C2H3_PFRC4_(), Mole_fraction_CHCHO_PFRC4_(), Mole_fraction_C2H2_PFRC4_(), Mole_fraction_CH3CHO_PFRC4_(), Mole_fraction_C2H3OH_PFRC4_(), Mole_fraction_CH2CO_PFRC4_(), Mole_fraction_HCCOH_PFRC4_(), Mole_fraction_C3H6_PFRC4_(), Mole_fraction_C3H4-P_PFRC4_(), Mole_fraction_C3H4-A_PFRC4_(), Mole_fraction_C3H3_PFRC4_(), Mole_fraction_CCYCCO-T1_PFRC4_(), Mole_fraction_C4H4_PFRC4_(), Mole_fraction_C6H6_PFRC4_(), Mole_fraction_OC5H7O_PFRC4_(), Molecular_weight_PFRC4_(kg/mole), Mass_density_PFRC4_(kg/m3), Unburned_hydrocarbons_PFRC4_(ppm), Volatile_organic_compounds_PFRC4_(ppm)
5.700000e-03, 6.624099e-02, 2.896647e+00, 6.677000e-01, 2.896647e+00, 8.587287e-02, 2.632700e-01, -2.613975e+06, 1.710182e+03, 2.501106e+04, 1.710182e+03, 4.699955e+06, 3.507259e-03, 4.845204e-01, 1.644197e-05, 7.403018e-09, 1.911483e-01, 3.972796e-07, 2.786693e-01, 3.179121e-02, 1.022700e-02, 7.119072e-06, 3.850376e-07, 2.926291e-06, 1.675358e-07, 1.598832e-07, 1.416012e-06, 7.468669e-09, 2.849733e-05, 8.295655e-09, 5.066477e-05, 2.763576e-05, 2.961023e-08, 1.528708e-08, 4.483690e-07, 3.343847e-09, 2.665696e-08, 5.815348e-08, 2.247365e-08, 2.567781e-09, 2.629366e-08, 1.390880e-09, 2.750739e-11, 3.997070e-08, 1.389146e-02, 4.591606e+00, 1.034961e+04, 1.045586e+04
5.800000e-03, 6.740554e-02, 2.896647e+00, 6.677000e-01, 2.896647e+00, 8.586788e-02, 2.632700e-01, -2.582233e+06, 1.709940e+03, 2.501106e+04, 1.709940e+03, 4.699955e+06, 3.506967e-03, 4.846036e-01, 1.640676e-05, 7.374092e-09, 1.910913e-01, 3.960048e-07, 2.786893e-01, 3.178762e-02, 1.018554e-02, 7.073927e-06, 3.827887e-07, 2.926043e-06, 1.673114e-07, 1.599089e-07, 1.403478e-06, 7.387555e-09, 2.820379e-05, 8.189544e-09, 5.051701e-05, 2.729619e-05, 2.941299e-08, 1.511282e-08, 4.456567e-07, 3.297313e-09, 2.625614e-08, 5.717385e-08, 2.209364e-08, 2.519902e-09, 2.629147e-08, 1.359043e-09, 2.475854e-11, 3.996664e-08, 1.389031e-02, 4.591873e+00, 1.030681e+04, 1.041276e+04
5.900000e-03, 6.857016e-02, 2.896647e+00, 6.677000e-01, 2.896647e+00, 8.586293e-02, 2.632700e-01, -2.554188e+06, 1.709701e+03, 2.501106e+04, 1.709701e+03, 4.699955e+06, 3.506679e-03, 4.846860e-01, 1.637195e-05, 7.345415e-09, 1.910349e-01, 3.947461e-07, 2.787091e-01, 3.178406e-02, 1.014451e-02, 7.029388e-06, 3.805697e-07, 2.925801e-06, 1.670894e-07, 1.599343e-07, 1.391133e-06, 7.307848e-09, 2.791518e-05, 8.085469e-09, 5.037016e-05, 2.696298e-05, 2.921862e-08, 1.494172e-08, 4.429808e-07, 3.251720e-09, 2.586355e-08, 5.621576e-08, 2.172201e-08, 2.473132e-09, 2.628931e-08, 1.328020e-09, 2.162807e-11, 3.996261e-08, 1.388917e-02, 4.592138e+00, 1.026446e+04, 1.037010e+04
6.000000e-03, 6.973484e-02, 2.896647e+00, 6.677000e-01, 2.896647e+00, 8.585802e-02, 2.632700e-01, -2.524051e+06, 1.709464e+03, 2.501106e+04, 1.709464e+03, 4.699955e+06, 3.506393e-03, 4.847676e-01, 1.633754e-05, 7.316985e-09, 1.909790e-01, 3.935033e-07, 2.787287e-01, 3.178055e-02, 1.010388e-02, 6.985455e-06, 3.783805e-07, 2.925565e-06, 1.668698e-07, 1.599595e-07, 1.378974e-06, 7.229565e-09, 2.763149e-05, 7.983532e-09, 5.022419e-05, 2.663640e-05, 2.902715e-08, 1.477386e-08, 4.403414e-07, 3.207136e-09, 2.547977e-08, 5.528165e-08, 2.135971e-08, 2.427657e-09, 2.628717e-08, 1.298016e-09, 1.908112e-11, 3.995861e-08, 1.388803e-02, 4.592400e+00, 1.022254e+04, 1.032788e+04
6.100000e-03, 7.089959e-02, 2.896647e+00, 6.677000e-01, 2.896647e+00, 8.585316e-02, 2.632700e-01, -2.484752e+06, 1.709230e+03, 2.501106e+04, 1.709230e+03, 4.699955e+06, 3.506110e-03, 4.848484e-01, 1.630352e-05, 7.288800e-09, 1.909237e-01, 3.922763e-07, 2.787481e-01, 3.177707e-02, 1.006365e-02, 6.942126e-06, 3.762211e-07, 2.925337e-06, 1.666524e-07, 1.599844e-07, 1.367001e-06, 7.152739e-09, 2.735279e-05, 7.883869e-09, 5.007908e-05, 2.631676e-05, 2.883859e-08, 1.460940e-08, 4.377388e-07, 3.163655e-09, 2.510556e-08, 5.437469e-08, 2.100800e-08, 2.383714e-09, 2.628504e-08, 1.269295e-09, 1.829066e-11, 3.995465e-08, 1.388691e-02, 4.592660e+00, 1.018104e+04, 1.028608e+04
6.200000e-03, 7.206441e-02, 2.896647e+00, 6.677000e-01, 2.896647e+00, 8.584834e-02, 2.632700e-01, -2.446753e+06, 1.708997e+03, 2.501106e+04, 1.708997e+03, 4.699955e+06, 3.505830e-03, 4.849283e-01, 1.626988e-05, 7.260851e-09, 1.908689e-01, 3.910643e-07, 2.787672e-01, 3.177363e-02, 1.002381e-02, 6.899363e-06, 3.740897e-07, 2.925115e-06, 1.664372e-07, 1.600091e-07, 1.355203e-06, 7.077221e-09, 2.707864e-05, 7.786130e-09, 4.993483e-05, 2.600310e-05, 2.865272e-08, 1.444789e-08, 4.351703e-07, 3.121071e-09, 2.473920e-08, 5.348866e-08, 2.066443e-08, 2.340877e-09, 2.628294e-08, 1.241414e-09, 1.775342e-11, 3.995073e-08, 1.388580e-02, 4.592918e+00, 1.013995e+04, 1.024469e+04
6.300000e-03, 7.322929e-02, 2.896647e+00, 6.677000e-01, 2.896647e+00, 8.584356e-02, 2.632700e-01, -2.410711e+06, 1.708767e+03, 2.501106e+04, 1.708767e+03, 4.699955e+06, 3.505552e-03, 4.850075e-01, 1.623660e-05, 7.233134e-09, 1.908147e-01, 3.898670e-07, 2.787862e-01, 3.177023e-02, 9.984350e-03, 6.857152e-06, 3.719854e-07, 2.924899e-06, 1.662242e-07, 1.600335e-07, 1.343575e-06, 7.002965e-09, 2.680889e-05, 7.690240e-09, 4.979142e-05, 2.569520e-05, 2.846945e-08, 1.428923e-08, 4.326348e-07, 3.079347e-09, 2.438038e-08, 5.262267e-08, 2.032866e-08, 2.299095e-09, 2.628086e-08, 1.214330e-09, 1.747846e-11, 3.994683e-08, 1.388470e-02, 4.593174e+00, 1.009926e+04, 1.020371e+04
6.400000e-03, 7.439424e-02, 2.896647e+00, 6.677000e-01, 2.896647e+00, 8.583883e-02, 2.632700e-01, -2.377345e+06, 1.708538e+03, 2.501106e+04, 1.708538e+03, 4.699955e+06, 3.505278e-03, 4.850860e-01, 1.620369e-05, 7.205643e-09, 1.907610e-01, 3.886838e-07, 2.788050e-01, 3.176687e-02, 9.945264e-03, 6.815474e-06, 3.699075e-07, 2.924689e-06, 1.660134e-07, 1.600578e-07, 1.332110e-06, 6.929925e-09, 2.654338e-05, 7.596122e-09, 4.964885e-05, 2.539283e-05, 2.828868e-08, 1.413331e-08, 4.301314e-07, 3.038448e-09, 2.402877e-08, 5.177580e-08, 2.000032e-08, 2.258319e-09, 2.627880e-08, 1.187998e-09, 1.747483e-11, 3.994297e-08, 1.388362e-02, 4.593427e+00, 1.005897e+04, 1.016313e+04
6.500000e-03, 7.555925e-02, 2.896647e+00, 6.677000e-01, 2.896647e+00, 8.583413e-02, 2.632700e-01, -2.347437e+06, 1.708312e+03, 2.501106e+04, 1.708312e+03, 4.699955e+06, 3.505005e-03, 4.851637e-01, 1.617112e-05, 7.178374e-09, 1.907077e-01, 3.875143e-07, 2.788237e-01, 3.176354e-02, 9.906542e-03, 6.774314e-06, 3.678551e-07, 2.924484e-06, 1.658046e-07, 1.600817e-07, 1.320804e-06, 6.858053e-09, 2.628197e-05, 7.503703e-09, 4.950709e-05, 2.509576e-05, 2.811035e-08, 1.398002e-08, 4.276590e-07, 2.998335e-09, 2.368406e-08, 5.094714e-08, 1.967907e-08, 2.218496e-09, 2.627676e-08, 1.162375e-09, 1.775161e-11, 3.993915e-08, 1.388254e-02, 4.593678e+00, 1.001906e+04, 1.012293e+04
6.600000e-03, 7.672432e-02, 2.896647e+00, 6.677000e-01, 2.896647e+00, 8.582947e-02, 2.632700e-01, -2.321830e+06, 1.708088e+03, 2.501106e+04, 1.708088e+03, 4.699955e+06, 3.504736e-03, 4.852407e-01, 1.613889e-05, 7.151322e-09, 1.906550e-01, 3.863582e-07, 2.788421e-01, 3.176024e-02, 9.868176e-03, 6.733656e-06, 3.658275e-07, 2.924284e-06, 1.655978e-07, 1.601055e-07, 1.309651e-06, 6.787305e-09, 2.602448e-05, 7.412907e-09, 4.936615e-05, 2.480376e-05, 2.793435e-08, 1.382924e-08, 4.252167e-07, 2.958973e-09, 2.334594e-08, 5.013578e-08, 1.936455e-08, 2.179576e-09, 2.627474e-08, 1.137416e-09, 1.831785e-11, 3.993535e-08, 1.388147e-02, 4.593928e+00, 9.979528e+03, 1.008310e+04
6.700000e-03, 7.788946e-02, 2.896647e+00, 6.677000e-01, 2.896647e+00, 8.582484e-02, 2.632700e-01, -2.301425e+06, 1.707866e+03, 2.501106e+04, 1.707866e+03, 4.699955e+06, 3.504469e-03, 4.853170e-01, 1.610699e-05, 7.124482e-09, 1.906028e-01, 3.852149e-07, 2.788604e-01, 3.175698e-02, 9.830156e-03, 6.693484e-06, 3.638239e-07, 2.924089e-06, 1.653930e-07, 1.601291e-07, 1.298646e-06, 6.717633e-09, 2.577077e-05, 7.323660e-09, 4.922599e-05, 2.451661e-05, 2.776060e-08, 1.368088e-08, 4.228035e-07, 2.920325e-09, 2.301408e-08, 4.934082e-08, 1.905640e-08, 2.141508e-09, 2.627274e-08, 1.113077e-09, 1.918259e-11, 3.993158e-08, 1.388041e-02, 4.594175e+00, 9.940359e+03, 1.004365e+04
6.800000e-03, 7.905466e-02, 2.896647e+00, 6.677000e-01, 2.896647e+00, 8.582025e-02, 2.632700e-01, -2.287184e+06, 1.707646e+03, 2.501106e+04, 1.707646e+03, 4.699955e+06, 3.504204e-03, 4.853926e-01, 1.607541e-05, 7.097849e-09, 1.905510e-01, 3.840842e-07, 2.788785e-01, 3.175375e-02, 9.792474e-03, 6.653780e-06, 3.618434e-07, 2.923899e-06, 1.651902e-07, 1.601524e-07, 1.287783e-06, 6.648992e-09, 2.552067e-05, 7.235887e-09, 4.908662e-05, 2.423407e-05, 2.758902e-08, 1.353481e-08, 4.204182e-07, 2.882354e-09, 2.268817e-08, 4.856135e-08, 1.875427e-08, 2.104241e-09, 2.627075e-08, 1.089315e-09, 2.035490e-11, 3.992785e-08, 1.387936e-02, 4.594421e+00, 9.901545e+03, 1.000455e+04
6.900000e-03, 8.021992e-02, 2.896647e+00, 6.677000e-01, 2.896647e+00, 8.581570e-02, 2.632700e-01, -2.280124e+06, 1.707427e+03, 2.501106e+04, 1.707427e+03, 4.699955e+06, 3.503941e-03, 4.854675e-01, 1.604414e-05, 7.071418e-09, 1.904997e-01, 3.829656e-07, 2.788964e-01, 3.175055e-02, 9.755120e-03, 6.614529e-06, 3.598854e-07, 2.923714e-06, 1.649891e-07, 1.601755e-07, 1.277058e-06, 6.581335e-09, 2.527404e-05, 7.149513e-09, 4.894801e-05, 2.395591e-05, 2.741952e-08, 1.339094e-08, 4.180600e-07, 2.845024e-09, 2.236791e-08, 4.779647e-08, 1.845781e-08, 2.067725e-09, 2.626879e-08, 1.066085e-09, 2.184384e-11, 3.992414e-08, 1.387832e-02, 4.594664e+00, 9.863077e+03, 9.965793e+03
7.000000e-03, 8.138524e-02, 2.896647e+00, 6.677000e-01, 2.896647e+00, 8.581119e-02, 2.632700e-01, -2.281319e+06, 1.707211e+03, 2.501106e+04, 1.707211e+03, 4.699955e+06, 3.503681e-03, 4.855418e-01, 1.601317e-05, 7.045185e-09, 1.904488e-01, 3.818586e-07, 2.789142e-01, 3.174739e-02, 9.718086e-03, 6.575715e-06, 3.579490e-07, 2.923533e-06, 1.647899e-07, 1.601984e-07, 1.266464e-06, 6.514615e-09, 2.503071e-05, 7.064463e-09, 4.881016e-05, 2.368192e-05, 2.725202e-08, 1.324915e-08, 4.157278e-07, 2.808297e-09, 2.205296e-08, 4.704525e-08, 1.816667e-08, 2.031909e-09, 2.626683e-08, 1.043344e-09, 2.365844e-11, 3.992046e-08, 1.387729e-02, 4.594906e+00, 9.824943e+03, 9.927376e+03
7.100000e-03, 8.255062e-02, 2.896647e+00, 6.677000e-01, 2.896647e+00, 8.580671e-02, 2.632700e-01, -2.273006e+06, 1.706996e+03, 2.501106e+04, 1.706996e+03, 4.699955e+06, 3.503424e-03, 4.856154e-01, 1.598256e-05, 7.019172e-09, 1.903984e-01, 3.807657e-07, 2.789318e-01, 3.174426e-02, 9.681413e-03, 6.537434e-06, 3.560387e-07, 2.923358e-06, 1.645928e-07, 1.602211e-07, 1.256036e-06, 6.449155e-09, 2.479177e-05, 6.981260e-09, 4.867311e-05, 2.341369e-05, 2.708707e-08, 1.311019e-08, 4.134277e-07, 2.772429e-09, 2.174549e-08, 4.631388e-08, 1.788324e-08, 1.997129e-09, 2.626490e-08, 1.021395e-09, 2.510154e-11, 3.991681e-08, 1.387627e-02, 4.595146e+00, 9.787192e+03, 9.889343e+03
7.200000e-03, 8.371607e-02, 2.896647e+00, 6.677000e-01, 2.896647e+00, 8.580227e-02, 2.632700e-01, -2.247670e+06, 1.706784e+03, 2.501106e+04, 1.706784e+03, 4.699955e+06, 3.503169e-03, 4.856882e-01, 1.595233e-05, 6.993385e-09, 1.903486e-01, 3.796880e-07, 2.789492e-01, 3.174116e-02, 9.645115e-03, 6.499720e-06, 3.541561e-07, 2.923189e-06, 1.643979e-07, 1.602436e-07, 1.245786e-06, 6.385071e-09, 2.455762e-05, 6.900097e-09, 4.853687e-05, 2.315179e-05, 2.692488e-08, 1.297435e-08, 4.111617e-07, 2.737514e-09, 2.144628e-08, 4.560461e-08, 1.760840e-08, 1.963511e-09, 2.626299e-08, 1.000352e-09, 2.586571e-11, 3.991320e-08, 1.387526e-02, 4.595384e+00, 9.749840e+03, 9.851711e+03
7.300000e-03, 8.488157e-02, 2.896647e+00, 6.677000e-01, 2.896647e+00, 8.579787e-02, 2.632700e-01, -2.222671e+06, 1.706573e+03, 2.501106e+04, 1.706573e+03, 4.699955e+06, 3.502916e-03, 4.857604e-01, 1.592241e-05, 6.967798e-09, 1.902992e-01, 3.786224e-07, 2.789664e-01, 3.173810e-02, 9.609140e-03, 6.462460e-06, 3.522959e-07, 2.923025e-06, 1.642049e-07, 1.602658e-07, 1.235675e-06, 6.322001e-09, 2.432704e-05, 6.820384e-09, 4.840138e-05, 2.289444e-05, 2.676481e-08, 1.284077e-08, 4.089229e-07, 2.703264e-09, 2.115290e-08, 4.491043e-08, 1.733943e-08, 1.930668e-09, 2.626110e-08, 9.798701e-10, 2.656911e-11, 3.990961e-08, 1.387426e-02, 4.595619e+00, 9.712827e+03, 9.814420e+03
7.400000e-03, 8.604714e-02, 2.896647e+00, 6.677000e-01, 2.896647e+00, 8.579350e-02, 2.632700e-01, -2.198309e+06, 1.706364e+03, 2.501106e+04, 1.706364e+03, 4.699955e+06, 3.502666e-03, 4.858319e-01, 1.589279e-05, 6.942406e-09, 1.902502e-01, 3.775686e-07, 2.789835e-01, 3.173507e-02, 9.573481e-03, 6.425643e-06, 3.504575e-07, 2.922866e-06, 1.640136e-07, 1.602879e-07, 1.225700e-06, 6.259916e-09, 2.409992e-05, 6.742074e-09, 4.826664e-05, 2.264150e-05, 2.660679e-08, 1.270938e-08, 4.067106e-07, 2.669656e-09, 2.086514e-08, 4.423076e-08, 1.707610e-08, 1.898566e-09, 2.625922e-08, 9.599206e-10, 2.718846e-11, 3.990605e-08, 1.387327e-02, 4.595853e+00, 9.676147e+03, 9.777463e+03
7.500000e-03, 8.721276e-02, 2.896647e+00, 6.677000e-01, 2.896647e+00, 8.578917e-02, 2.632700e-01, -2.174930e+06, 1.706157e+03, 2.501106e+04, 1.706157e+03, 4.699955e+06, 3.502417e-03, 4.859028e-01, 1.586346e-05, 6.917205e-09, 1.902017e-01, 3.765263e-07, 2.790004e-01, 3.173206e-02, 9.538132e-03, 6.389257e-06, 3.486403e-07, 2.922711e-06, 1.638242e-07, 1.603097e-07, 1.215856e-06, 6.198786e-09, 2.387616e-05, 6.665119e-09, 4.813262e-05, 2.239281e-05, 2.645078e-08, 1.258012e-08, 4.045240e-07, 2.636665e-09, 2.058279e-08, 4.356503e-08, 1.681819e-08, 1.867174e-09, 2.625736e-08, 9.404761e-10, 2.770052e-11, 3.990252e-08, 1.387229e-02, 4.596085e+00, 9.639792e+03, 9.740833e+03
7.600000e-03, 8.837845e-02, 2.896647e+00, 6.677000e-01, 2.896647e+00, 8.578487e-02, 2.632701e-01, -2.152914e+06, 1.705952e+03, 2.501106e+04, 1.705952e+03, 4.699955e+06, 3.502171e-03, 4.859731e-01, 1.583443e-05, 6.892193e-09, 1.901536e-01, 3.754954e-07, 2.790172e-01, 3.172909e-02, 9.503085e-03, 6.353293e-06, 3.468439e-07, 2.922560e-06, 1.636365e-07, 1.603314e-07, 1.206140e-06, 6.138583e-09, 2.365567e-05, 6.589473e-09, 4.799933e-05, 2.214823e-05, 2.629672e-08, 1.245290e-08, 4.023625e-07, 2.604270e-09, 2.030567e-08, 4.291265e-08, 1.656546e-08, 1.836457e-09, 2.625552e-08, 9.215086e-10, 2.808204e-11, 3.989902e-08, 1.387131e-02, 4.596315e+00, 9.603756e+03, 9.704523e+03
7.700000e-03, 8.954419e-02, 2.896647e+00, 6.677000e-01, 2.896647e+00, 8.578060e-02, 2.632701e-01, -2.132685e+06, 1.705748e+03, 2.501106e+04, 1.705748e+03, 4.699955e+06, 3.501927e-03, 4.860427e-01, 1.580568e-05, 6.867366e-09, 1.901059e-01, 3.744754e-07, 2.790338e-01, 3.172614e-02, 9.468335e-03, 6.317738e-06, 3.450677e-07, 2.922413e-06, 1.634505e-07, 1.603529e-07, 1.196549e-06, 6.079276e-09, 2.343835e-05, 6.515087e-09, 4.786675e-05, 2.190763e-05, 2.614454e-08, 1.232768e-08, 4.002255e-07, 2.572447e-09, 2.003355e-08, 4.227304e-08, 1.631769e-08, 1.806384e-09, 2.625369e-08, 9.029902e-10, 2.830977e-11, 3.989554e-08, 1.387035e-02, 4.596544e+00, 9.568031e+03, 9.668526e+03
7.800000e-03, 9.070999e-02, 2.896647e+00, 6.677000e-01, 2.896647e+00, 8.577637e-02, 2.632701e-01, -2.114704e+06, 1.705546e+03, 2.501106e+04, 1.705546e+03, 4.699955e+06, 3.501686e-03, 4.861118e-01, 1.577720e-05, 6.842719e-09, 1.900586e-01, 3.734662e-07, 2.790503e-01, 3.172322e-02, 9.433875e-03, 6.282581e-06, 3.433111e-07, 2.922270e-06, 1.632662e-07, 1.603741e-07, 1.187079e-06, 6.020837e-09, 2.322409e-05, 6.441916e-09, 4.773486e-05, 2.167085e-05, 2.599420e-08, 1.220436e-08, 3.981121e-07, 2.541172e-09, 1.976625e-08, 4.164562e-08, 1.607465e-08, 1.776922e-09, 2.625187e-08, 8.848930e-10, 2.836047e-11, 3.989209e-08, 1.386939e-02, 4.596771e+00, 9.532611e+03, 9.632835e+03
7.900000e-03, 9.187584e-02, 2.896647e+00, 6.677000e-01, 2.896647e+00, 8.577217e-02, 2.632701e-01, -2.099468e+06, 1.705346e+03, 2.501106e+04, 1.705346e+03, 4.699955e+06, 3.501446e-03, 4.861804e-01, 1.574900e-05, 6.818250e-09, 1.900117e-01, 3.724673e-07, 2.790666e-01, 3.172033e-02, 9.399698e-03, 6.247812e-06, 3.415736e-07, 2.922131e-06, 1.630835e-07, 1.603952e-07, 1.177727e-06, 5.963237e-09, 2.301280e-05, 6.369911e-09, 4.760367e-05, 2.143775e-05, 2.584563e-08, 1.208289e-08, 3.960218e-07, 2.510423e-09, 1.950356e-08, 4.102981e-08, 1.583612e-08, 1.748036e-09, 2.625007e-08, 8.671890e-10, 2.821091e-11, 3.988866e-08, 1.386844e-02, 4.596996e+00, 9.497488e+03, 9.597442e+03
8.000000e-03, 9.304175e-02, 2.896647e+00, 6.677000e-01, 2.896647e+00, 8.576799e-02, 2.632701e-01, -2.087512e+06, 1.705147e+03, 2.501106e+04, 1.705147e+03, 4.699955e+06, 3.501208e-03, 4.862483e-01, 1.572106e-05, 6.793955e-09, 1.899652e-01, 3.714786e-07, 2.790828e-01, 3.171747e-02, 9.365798e-03, 6.213420e-06, 3.398546e-07, 2.921996e-06, 1.629024e-07, 1.604161e-07, 1.168489e-06, 5.906445e-09, 2.280438e-05, 6.299026e-09, 4.747315e-05, 2.120820e-05, 2.569879e-08, 1.196320e-08, 3.939539e-07, 2.480176e-09, 1.924528e-08, 4.042502e-08, 1.560187e-08, 1.719696e-09, 2.624829e-08, 8.498505e-10, 2.783787e-11, 3.988526e-08, 1.386750e-02, 4.597220e+00, 9.462655e+03, 9.562342e+03
8.100000e-03, 9.420772e-02, 2.896647e+00, 6.677000e-01, 2.896647e+00, 8.576385e-02, 2.632701e-01, -2.079407e+06, 1.704950e+03, 2.501106e+04, 1.704950e+03, 4.699955e+06, 3.500972e-03, 4.863157e-01, 1.569337e-05, 6.769831e-09, 1.899191e-01, 3.704998e-07, 2.790989e-01, 3.171463e-02, 9.332168e-03, 6.179393e-06, 3.381537e-07, 2.921864e-06, 1.627228e-07, 1.604369e-07, 1.159361e-06, 5.850433e-09, 2.259872e-05, 6.229213e-09, 4.734330e-05, 2.098204e-05, 2.555361e-08, 1.184522e-08, 3.919077e-07, 2.450408e-09, 1.899121e-08, 3.983068e-08, 1.537167e-08, 1.691867e-09, 2.624652e-08, 8.328495e-10, 2.721813e-11, 3.988188e-08, 1.386656e-02, 4.597442e+00, 9.428106e+03, 9.527526e+03
8.200000e-03, 9.537374e-02, 2.896647e+00, 6.677000e-01, 2.896647e+00, 8.575974e-02, 2.632701e-01, -2.075761e+06, 1.704754e+03, 2.501106e+04, 1.704754e+03, 4.699955e+06, 3.500738e-03, 4.863826e-01, 1.566594e-05, 6.745873e-09, 1.898733e-01, 3.695306e-07, 2.791148e-01, 3.171182e-02, 9.298802e-03, 6.145721e-06, 3.364702e-07, 2.921735e-06, 1.625448e-07, 1.604575e-07, 1.150341e-06, 5.795172e-09, 2.239574e-05, 6.160425e-09, 4.721412e-05, 2.075913e-05, 2.541005e-08, 1.172887e-08, 3.898825e-07, 2.421096e-09, 1.874115e-08, 3.924621e-08, 1.514530e-08, 1.664517e-09, 2.624477e-08, 8.161582e-10, 2.632846e-11, 3.987852e-08, 1.386564e-02, 4.597662e+00, 9.393833e+03, 9.492988e+03
8.300000e-03, 9.653982e-02, 2.896647e+00, 6.677000e-01, 2.896647e+00, 8.575566e-02, 2.632701e-01, -2.068959e+06, 1.704560e+03, 2.501106e+04, 1.704560e+03, 4.699955e+06, 3.500506e-03, 4.864490e-01, 1.563877e-05, 6.722093e-09, 1.898279e-01, 3.685719e-07, 2.791306e-01, 3.170903e-02, 9.265721e-03, 6.112443e-06, 3.348063e-07, 2.921611e-06, 1.623683e-07, 1.604779e-07, 1.141441e-06, 5.740784e-09, 2.219583e-05, 6.092882e-09, 4.708561e-05, 2.054013e-05, 2.526831e-08, 1.161447e-08, 3.878809e-07, 2.392354e-09, 1.849607e-08, 3.867469e-08, 1.492397e-08, 1.637833e-09, 2.624303e-08, 7.999530e-10, 2.550485e-11, 3.987519e-08, 1.386472e-02, 4.597881e+00, 9.359859e+03, 9.458751e+03
8.400000e-03, 9.770596e-02, 2.896647e+00, 6.677000e-01, 2.896647e+00, 8.575161e-02, 2.632701e-01, -2.047858e+06, 1.704367e+03, 2.501106e+04, 1.704367e+03, 4.699955e+06, 3.500276e-03, 4.865146e-01, 1.561191e-05, 6.698509e-09, 1.897830e-01, 3.676251e-07, 2.791462e-01, 3.170627e-02, 9.232958e-03, 6.079621e-06, 3.331649e-07, 2.921491e-06, 1.621936e-07, 1.604981e-07, 1.132682e-06, 5.687455e-09, 2.199960e-05, 6.026913e-09, 4.695783e-05, 2.032600e-05, 2.512875e-08, 1.150248e-08, 3.859069e-07, 2.364354e-09, 1.825747e-08, 3.812076e-08, 1.470948e-08, 1.612094e-09, 2.624130e-08, 7.844960e-10, 2.523330e-11, 3.987189e-08, 1.386381e-02, 4.598098e+00, 9.326222e+03, 9.424851e+03
8.500000e-03, 9.887215e-02, 2.896647e+00, 6.677000e-01, 2.896647e+00, 8.574759e-02, 2.632701e-01, -2.026544e+06, 1.704177e+03, 2.501106e+04, 1.704177e+03, 4.699955e+06, 3.500048e-03, 4.865798e-01, 1.558529e-05, 6.675092e-09, 1.897384e-01, 3.666880e-07, 2.791617e-01, 3.170354e-02, 9.200462e-03, 6.047161e-06, 3.315414e-07, 2.921375e-06, 1.620204e-07, 1.605182e-07, 1.124033e-06, 5.634908e-09, 2.180613e-05, 5.962037e-09, 4.683071e-05, 2.011531e-05, 2.499086e-08, 1.139221e-08, 3.839544e-07, 2.336849e-09, 1.802320e-08, 3.757783e-08, 1.449926e-08, 1.586909e-09, 2.623960e-08, 7.694253e-10, 2.490398e-11, 3.986861e-08, 1.386290e-02, 4.598314e+00, 9.292864e+03, 9.391232e+03
8.600000e-03, 1.000384e-01, 2.896647e+00, 6.677000e-01, 2.896647e+00, 8.574360e-02, 2.632701e-01, -2.005202e+06, 1.703987e+03, 2.501106e+04, 1.703987e+03, 4.699955e+06, 3.499822e-03, 4.866444e-01, 1.555892e-05, 6.651840e-09, 1.896942e-01, 3.657605e-07, 2.791771e-01, 3.170084e-02, 9.168226e-03, 6.015053e-06, 3.299353e-07, 2.921262e-06, 1.618487e-07, 1.605381e-07, 1.115492e-06, 5.583124e-09, 2.161536e-05, 5.898223e-09, 4.670424e-05, 1.990797e-05, 2.485458e-08, 1.128363e-08, 3.820230e-07, 2.309823e-09, 1.779313e-08, 3.704555e-08, 1.429318e-08, 1.562257e-09, 2.623790e-08, 7.547256e-10, 2.451522e-11, 3.986535e-08, 1.386201e-02, 4.598527e+00, 9.259779e+03, 9.357889e+03
