Distance_PFRC3_(m), Plug_flow_residence_time_PFRC3_(sec), Internal_surface_area_per_unit_distance_PFRC3_(m), Cross-section_area_PFRC3_(m2), External_surface_area_per_unit_distance_PFRC3_(m), Velocity_PFRC3_(m/sec), Exit_mass_flow_rate_PFRC3_(kg/sec), Volumetric_heat_production_rate_PFRC3_(J/m3-sec), Surface_temperature_PFRC3_(K), Temperature_PFRC3_(K), Pressure_PFRC3_(Pa), Mole_fraction_N2_PFRC3_(), Mole_fraction_H2_PFRC3_(), Mole_fraction_H_PFRC3_(), Mole_fraction_O2_PFRC3_(), Mole_fraction_H2O_PFRC3_(), Mole_fraction_OH_PFRC3_(), Mole_fraction_HO2_PFRC3_(), Mole_fraction_CO_PFRC3_(), Mole_fraction_CO2_PFRC3_(), Mole_fraction_CH4_PFRC3_(), Mole_fraction_CH3_PFRC3_(), Mole_fraction_CH3OH_PFRC3_(), Mole_fraction_CH2O_PFRC3_(), Mole_fraction_HCO_PFRC3_(), Mole_fraction_HOCHO_PFRC3_(), Mole_fraction_C2H6_PFRC3_(), Mole_fraction_C2H5_PFRC3_(), Mole_fraction_C2H4_PFRC3_(), Mole_fraction_C2H3_PFRC3_(), Mole_fraction_CHOCHO_PFRC3_(), Mole_fraction_CHCHO_PFRC3_(), Mole_fraction_C2H2_PFRC3_(), Mole_fraction_CH3CHO_PFRC3_(), Mole_fraction_C2H3OH_PFRC3_(), Mole_fraction_CH2CO_PFRC3_(), Mole_fraction_HCCOH_PFRC3_(), Mole_fraction_C3H8_PFRC3_(), Mole_fraction_C3H6_PFRC3_(), Mole_fraction_C3H5-A_PFRC3_(), Mole_fraction_CH3CHCO_PFRC3_(), Mole_fraction_C3H4-P_PFRC3_(), Mole_fraction_C3H4-A_PFRC3_(), Mole_fraction_C3H3_PFRC3_(), Mole_fraction_CCYCCO-T1_PFRC3_(), Mole_fraction_C4H6_PFRC3_(), Mole_fraction_C4H4_PFRC3_(), Mole_fraction_C4H3-I_PFRC3_(), Mole_fraction_C4H2_PFRC3_(), Mole_fraction_C4H612_PFRC3_(), Mole_fraction_C4H6-2_PFRC3_(), Mole_fraction_H2C4O_PFRC3_(), Mole_fraction_L-C6H4_PFRC3_(), Mole_fraction_C-C6H4_PFRC3_(), Mole_fraction_C6H2_PFRC3_(), Mole_fraction_C6H6_PFRC3_(), Mole_fraction_FULVENE_PFRC3_(), Mole_fraction_C6H5OH_PFRC3_(), Mole_fraction_C6H5O_PFRC3_(), Mole_fraction_C5H6_PFRC3_(), Mole_fraction_C5H5_PFRC3_(), Mole_fraction_C5H4O_PFRC3_(), Mole_fraction_OC5H7O_PFRC3_(), Mole_fraction_IND_PFRC3_(), Mole_fraction_C9H7_PFRC3_(), Mole_fraction_C9H6O_PFRC3_(), Molecular_weight_PFRC3_(kg/mole), Mass_density_PFRC3_(kg/m3), Unburned_hydrocarbons_PFRC3_(ppm), Volatile_organic_compounds_PFRC3_(ppm)
2.900000e-03, 2.819300e-04, 1.186247e+00, 1.119800e-01, 1.186247e+00, 1.028716e+01, 5.265401e+00, 8.115963e+06, 1.729810e+03, 1.729810e+03, 4.700000e+06, 3.531428e-03, 4.781476e-01, 1.993112e-05, 1.840184e-06, 1.954860e-01, 5.241451e-07, 3.777067e-09, 2.764176e-01, 3.257872e-02, 1.349828e-02, 1.153127e-05, 6.066938e-07, 2.967369e-06, 1.899489e-07, 1.556736e-07, 3.666762e-06, 2.868957e-08, 1.054405e-04, 3.994230e-08, 3.485834e-09, 6.122405e-05, 1.276391e-04, 6.818258e-08, 6.264515e-08, 7.693657e-07, 1.763101e-08, 2.470521e-09, 1.442045e-07, 2.676518e-09, 4.015835e-09, 3.860577e-07, 1.511069e-07, 2.049838e-08, 2.647493e-08, 5.592228e-09, 4.101499e-08, 1.977770e-10, 1.928645e-08, 5.197488e-10, 7.127958e-10, 3.229069e-11, 3.878406e-10, 2.443535e-10, 1.934816e-10, 2.825928e-06, 4.705606e-09, 8.677268e-09, 9.766182e-11, 2.669549e-09, 2.388780e-10, 5.245623e-12, 4.029517e-08, 7.576181e-11, 7.144155e-12, 8.598536e-13, 1.398719e-02, 4.570833e+00, 1.400287e+04, 1.413144e+04
3.000000e-03, 2.916507e-04, 1.186247e+00, 1.119800e-01, 1.186247e+00, 1.028718e+01, 5.265401e+00, 7.720523e+06, 1.729812e+03, 1.729812e+03, 4.700000e+06, 3.531428e-03, 4.781443e-01, 1.992402e-05, 1.742699e-06, 1.954883e-01, 5.239659e-07, 3.578109e-09, 2.764216e-01, 3.257562e-02, 1.349948e-02, 1.152827e-05, 6.064386e-07, 2.967197e-06, 1.898828e-07, 1.557086e-07, 3.656838e-06, 2.856964e-08, 1.050253e-04, 3.975594e-08, 3.319051e-09, 6.122219e-05, 1.270672e-04, 6.800046e-08, 6.238473e-08, 7.686642e-07, 1.755215e-08, 2.459840e-09, 1.436012e-07, 2.664266e-09, 3.943637e-09, 3.843166e-07, 1.504235e-07, 2.040196e-08, 2.647493e-08, 5.540418e-09, 4.001241e-08, 1.927229e-10, 1.869629e-08, 5.164130e-10, 7.086273e-10, 3.129043e-11, 3.679842e-10, 2.358764e-10, 1.830771e-10, 2.810652e-06, 4.679595e-09, 8.617498e-09, 9.696335e-11, 2.650403e-09, 2.372269e-10, 4.946588e-12, 4.029516e-08, 7.449796e-11, 7.025459e-12, 8.031095e-13, 1.398719e-02, 4.570826e+00, 1.400197e+04, 1.413053e+04
3.100000e-03, 3.013713e-04, 1.186247e+00, 1.119800e-01, 1.186247e+00, 1.028719e+01, 5.265401e+00, 7.326585e+06, 1.729814e+03, 1.729814e+03, 4.700000e+06, 3.531428e-03, 4.781409e-01, 1.991693e-05, 1.645213e-06, 1.954907e-01, 5.237867e-07, 3.379151e-09, 2.764256e-01, 3.257252e-02, 1.350068e-02, 1.152528e-05, 6.061833e-07, 2.967024e-06, 1.898167e-07, 1.557436e-07, 3.646914e-06, 2.844970e-08, 1.046101e-04, 3.956959e-08, 3.152268e-09, 6.122032e-05, 1.264954e-04, 6.781834e-08, 6.212431e-08, 7.679626e-07, 1.747329e-08, 2.449160e-09, 1.429980e-07, 2.652013e-09, 3.871439e-09, 3.825755e-07, 1.497401e-07, 2.030553e-08, 2.647493e-08, 5.488608e-09, 3.900983e-08, 1.876688e-10, 1.810613e-08, 5.130773e-10, 7.044587e-10, 3.029017e-11, 3.481277e-10, 2.273992e-10, 1.726726e-10, 2.795377e-06, 4.653585e-09, 8.557728e-09, 9.626488e-11, 2.631258e-09, 2.355759e-10, 4.647554e-12, 4.029515e-08, 7.323412e-11, 6.906762e-12, 7.463655e-13, 1.398719e-02, 4.570819e+00, 1.400106e+04, 1.412962e+04
3.200000e-03, 3.110920e-04, 1.186247e+00, 1.119800e-01, 1.186247e+00, 1.028721e+01, 5.265401e+00, 6.934151e+06, 1.729817e+03, 1.729817e+03, 4.700000e+06, 3.531427e-03, 4.781376e-01, 1.990984e-05, 1.547727e-06, 1.954931e-01, 5.236075e-07, 3.180193e-09, 2.764296e-01, 3.256942e-02, 1.350189e-02, 1.152228e-05, 6.059280e-07, 2.966852e-06, 1.897505e-07, 1.557787e-07, 3.636991e-06, 2.832976e-08, 1.041949e-04, 3.938323e-08, 2.985485e-09, 6.121845e-05, 1.259235e-04, 6.763622e-08, 6.186390e-08, 7.672611e-07, 1.739443e-08, 2.438479e-09, 1.423947e-07, 2.639761e-09, 3.799242e-09, 3.808344e-07, 1.490567e-07, 2.020911e-08, 2.647493e-08, 5.436798e-09, 3.800725e-08, 1.826147e-10, 1.751597e-08, 5.097415e-10, 7.002902e-10, 2.928990e-11, 3.282713e-10, 2.189221e-10, 1.622681e-10, 2.780102e-06, 4.627574e-09, 8.497958e-09, 9.556641e-11, 2.612112e-09, 2.339248e-10, 4.348519e-12, 4.029513e-08, 7.197027e-11, 6.788066e-12, 6.896215e-13, 1.398719e-02, 4.570813e+00, 1.400016e+04, 1.412871e+04
3.300000e-03, 3.208127e-04, 1.186247e+00, 1.119800e-01, 1.186247e+00, 1.028722e+01, 5.265401e+00, 6.543219e+06, 1.729819e+03, 1.729819e+03, 4.700000e+06, 3.531427e-03, 4.781343e-01, 1.990274e-05, 1.450242e-06, 1.954955e-01, 5.234282e-07, 2.981235e-09, 2.764335e-01, 3.256632e-02, 1.350309e-02, 1.151928e-05, 6.056727e-07, 2.966680e-06, 1.896844e-07, 1.558137e-07, 3.627067e-06, 2.820982e-08, 1.037797e-04, 3.919688e-08, 2.818702e-09, 6.121659e-05, 1.253516e-04, 6.745411e-08, 6.160348e-08, 7.665595e-07, 1.731557e-08, 2.427799e-09, 1.417915e-07, 2.627509e-09, 3.727044e-09, 3.790933e-07, 1.483732e-07, 2.011269e-08, 2.647492e-08, 5.384988e-09, 3.700466e-08, 1.775607e-10, 1.692581e-08, 5.064058e-10, 6.961216e-10, 2.828964e-11, 3.084148e-10, 2.104450e-10, 1.518636e-10, 2.764827e-06, 4.601563e-09, 8.438189e-09, 9.486794e-11, 2.592967e-09, 2.322737e-10, 4.049485e-12, 4.029512e-08, 7.070642e-11, 6.669370e-12, 6.328775e-13, 1.398719e-02, 4.570806e+00, 1.399926e+04, 1.412780e+04
3.400000e-03, 3.305333e-04, 1.186247e+00, 1.119800e-01, 1.186247e+00, 1.028724e+01, 5.265401e+00, 6.153791e+06, 1.729821e+03, 1.729821e+03, 4.700000e+06, 3.531427e-03, 4.781309e-01, 1.989565e-05, 1.352756e-06, 1.954978e-01, 5.232490e-07, 2.782277e-09, 2.764375e-01, 3.256322e-02, 1.350429e-02, 1.151628e-05, 6.054174e-07, 2.966508e-06, 1.896183e-07, 1.558487e-07, 3.617143e-06, 2.808988e-08, 1.033645e-04, 3.901053e-08, 2.651919e-09, 6.121472e-05, 1.247797e-04, 6.727199e-08, 6.134306e-08, 7.658579e-07, 1.723671e-08, 2.417119e-09, 1.411882e-07, 2.615257e-09, 3.654846e-09, 3.773522e-07, 1.476898e-07, 2.001626e-08, 2.647492e-08, 5.333178e-09, 3.600208e-08, 1.725066e-10, 1.633566e-08, 5.030701e-10, 6.919531e-10, 2.728938e-11, 2.885584e-10, 2.019679e-10, 1.414590e-10, 2.749551e-06, 4.575552e-09, 8.378419e-09, 9.416947e-11, 2.573821e-09, 2.306227e-10, 3.750451e-12, 4.029511e-08, 6.944257e-11, 6.550673e-12, 5.761335e-13, 1.398718e-02, 4.570799e+00, 1.399835e+04, 1.412689e+04
3.500000e-03, 3.402540e-04, 1.186247e+00, 1.119800e-01, 1.186247e+00, 1.028725e+01, 5.265401e+00, 5.765864e+06, 1.729824e+03, 1.729824e+03, 4.700000e+06, 3.531427e-03, 4.781276e-01, 1.988856e-05, 1.255271e-06, 1.955002e-01, 5.230698e-07, 2.583319e-09, 2.764415e-01, 3.256011e-02, 1.350549e-02, 1.151328e-05, 6.051621e-07, 2.966336e-06, 1.895521e-07, 1.558837e-07, 3.607219e-06, 2.796994e-08, 1.029493e-04, 3.882417e-08, 2.485136e-09, 6.121286e-05, 1.242078e-04, 6.708987e-08, 6.108265e-08, 7.651564e-07, 1.715785e-08, 2.406438e-09, 1.405850e-07, 2.603005e-09, 3.582649e-09, 3.756112e-07, 1.470064e-07, 1.991984e-08, 2.647492e-08, 5.281368e-09, 3.499950e-08, 1.674525e-10, 1.574550e-08, 4.997343e-10, 6.877846e-10, 2.628912e-11, 2.687019e-10, 1.934908e-10, 1.310545e-10, 2.734276e-06, 4.549542e-09, 8.318649e-09, 9.347099e-11, 2.554676e-09, 2.289716e-10, 3.451417e-12, 4.029510e-08, 6.817873e-11, 6.431977e-12, 5.193895e-13, 1.398718e-02, 4.570793e+00, 1.399745e+04, 1.412598e+04
3.600000e-03, 3.499747e-04, 1.186247e+00, 1.119800e-01, 1.186247e+00, 1.028727e+01, 5.265401e+00, 5.379441e+06, 1.729826e+03, 1.729826e+03, 4.700000e+06, 3.531426e-03, 4.781243e-01, 1.988146e-05, 1.157785e-06, 1.955026e-01, 5.228906e-07, 2.384361e-09, 2.764455e-01, 3.255701e-02, 1.350670e-02, 1.151029e-05, 6.049068e-07, 2.966164e-06, 1.894860e-07, 1.559188e-07, 3.597295e-06, 2.785001e-08, 1.025341e-04, 3.863782e-08, 2.318353e-09, 6.121099e-05, 1.236360e-04, 6.690775e-08, 6.082223e-08, 7.644548e-07, 1.707899e-08, 2.395758e-09, 1.399817e-07, 2.590753e-09, 3.510451e-09, 3.738701e-07, 1.463230e-07, 1.982342e-08, 2.647492e-08, 5.229558e-09, 3.399692e-08, 1.623985e-10, 1.515534e-08, 4.963986e-10, 6.836160e-10, 2.528886e-11, 2.488455e-10, 1.850137e-10, 1.206500e-10, 2.719001e-06, 4.523531e-09, 8.258879e-09, 9.277252e-11, 2.535530e-09, 2.273205e-10, 3.152383e-12, 4.029509e-08, 6.691488e-11, 6.313281e-12, 4.626455e-13, 1.398718e-02, 4.570786e+00, 1.399655e+04, 1.412507e+04
3.700000e-03, 3.596953e-04, 1.186247e+00, 1.119800e-01, 1.186247e+00, 1.028728e+01, 5.265401e+00, 4.994521e+06, 1.729829e+03, 1.729829e+03, 4.700000e+06, 3.531426e-03, 4.781209e-01, 1.987437e-05, 1.060300e-06, 1.955049e-01, 5.227113e-07, 2.185403e-09, 2.764495e-01, 3.255391e-02, 1.350790e-02, 1.150729e-05, 6.046515e-07, 2.965991e-06, 1.894199e-07, 1.559538e-07, 3.587372e-06, 2.773007e-08, 1.021188e-04, 3.845146e-08, 2.151570e-09, 6.120913e-05, 1.230641e-04, 6.672563e-08, 6.056181e-08, 7.637533e-07, 1.700013e-08, 2.385078e-09, 1.393785e-07, 2.578501e-09, 3.438253e-09, 3.721290e-07, 1.456396e-07, 1.972699e-08, 2.647492e-08, 5.177748e-09, 3.299434e-08, 1.573444e-10, 1.456518e-08, 4.930628e-10, 6.794475e-10, 2.428859e-11, 2.289891e-10, 1.765366e-10, 1.102455e-10, 2.703726e-06, 4.497520e-09, 8.199109e-09, 9.207405e-11, 2.516385e-09, 2.256695e-10, 2.853349e-12, 4.029508e-08, 6.565103e-11, 6.194585e-12, 4.059016e-13, 1.398718e-02, 4.570780e+00, 1.399564e+04, 1.412416e+04
3.800000e-03, 3.694160e-04, 1.186247e+00, 1.119800e-01, 1.186247e+00, 1.028730e+01, 5.265401e+00, 4.611103e+06, 1.729831e+03, 1.729831e+03, 4.700000e+06, 3.531426e-03, 4.781176e-01, 1.986728e-05, 9.628141e-07, 1.955073e-01, 5.225321e-07, 1.986446e-09, 2.764535e-01, 3.255081e-02, 1.350910e-02, 1.150429e-05, 6.043962e-07, 2.965819e-06, 1.893537e-07, 1.559888e-07, 3.577448e-06, 2.761013e-08, 1.017036e-04, 3.826511e-08, 1.984788e-09, 6.120726e-05, 1.224922e-04, 6.654352e-08, 6.030139e-08, 7.630517e-07, 1.692127e-08, 2.374397e-09, 1.387752e-07, 2.566249e-09, 3.366056e-09, 3.703879e-07, 1.449561e-07, 1.963057e-08, 2.647491e-08, 5.125937e-09, 3.199176e-08, 1.522903e-10, 1.397502e-08, 4.897271e-10, 6.752789e-10, 2.328833e-11, 2.091326e-10, 1.680595e-10, 9.984101e-11, 2.688451e-06, 4.471510e-09, 8.139340e-09, 9.137558e-11, 2.497239e-09, 2.240184e-10, 2.554315e-12, 4.029507e-08, 6.438719e-11, 6.075888e-12, 3.491576e-13, 1.398718e-02, 4.570773e+00, 1.399474e+04, 1.412324e+04
3.900000e-03, 3.791367e-04, 1.186247e+00, 1.119800e-01, 1.186247e+00, 1.028731e+01, 5.265401e+00, 4.229187e+06, 1.729833e+03, 1.729833e+03, 4.700000e+06, 3.531425e-03, 4.781143e-01, 1.986019e-05, 8.653286e-07, 1.955097e-01, 5.223529e-07, 1.787488e-09, 2.764575e-01, 3.254771e-02, 1.351030e-02, 1.150129e-05, 6.041410e-07, 2.965647e-06, 1.892876e-07, 1.560238e-07, 3.567524e-06, 2.749019e-08, 1.012884e-04, 3.807876e-08, 1.818005e-09, 6.120539e-05, 1.219203e-04, 6.636140e-08, 6.004098e-08, 7.623501e-07, 1.684241e-08, 2.363717e-09, 1.381720e-07, 2.553996e-09, 3.293858e-09, 3.686468e-07, 1.442727e-07, 1.953415e-08, 2.647491e-08, 5.074127e-09, 3.098918e-08, 1.472363e-10, 1.338486e-08, 4.863914e-10, 6.711104e-10, 2.228807e-11, 1.892762e-10, 1.595824e-10, 8.943650e-11, 2.673175e-06, 4.445499e-09, 8.079570e-09, 9.067711e-11, 2.478094e-09, 2.223674e-10, 2.255281e-12, 4.029505e-08, 6.312334e-11, 5.957192e-12, 2.924137e-13, 1.398718e-02, 4.570766e+00, 1.399384e+04, 1.412233e+04
4.000000e-03, 3.888574e-04, 1.186247e+00, 1.119800e-01, 1.186247e+00, 1.028733e+01, 5.265401e+00, 3.848775e+06, 1.729836e+03, 1.729836e+03, 4.700000e+06, 3.531425e-03, 4.781110e-01, 1.985309e-05, 7.678431e-07, 1.955121e-01, 5.221737e-07, 1.588530e-09, 2.764614e-01, 3.254461e-02, 1.351151e-02, 1.149829e-05, 6.038857e-07, 2.965475e-06, 1.892214e-07, 1.560589e-07, 3.557600e-06, 2.737025e-08, 1.008732e-04, 3.789240e-08, 1.651222e-09, 6.120353e-05, 1.213485e-04, 6.617928e-08, 5.978056e-08, 7.616486e-07, 1.676355e-08, 2.353036e-09, 1.375688e-07, 2.541744e-09, 3.221661e-09, 3.669057e-07, 1.435893e-07, 1.943772e-08, 2.647491e-08, 5.022317e-09, 2.998660e-08, 1.421822e-10, 1.279470e-08, 4.830556e-10, 6.669419e-10, 2.128781e-11, 1.694198e-10, 1.511053e-10, 7.903200e-11, 2.657900e-06, 4.419488e-09, 8.019800e-09, 8.997864e-11, 2.458948e-09, 2.207163e-10, 1.956247e-12, 4.029504e-08, 6.185949e-11, 5.838496e-12, 2.356697e-13, 1.398718e-02, 4.570760e+00, 1.399293e+04, 1.412142e+04
4.100000e-03, 3.985780e-04, 1.186247e+00, 1.119800e-01, 1.186247e+00, 1.028734e+01, 5.265401e+00, 3.469865e+06, 1.729838e+03, 1.729838e+03, 4.700000e+06, 3.531425e-03, 4.781076e-01, 1.984600e-05, 6.703576e-07, 1.955144e-01, 5.219944e-07, 1.389572e-09, 2.764654e-01, 3.254151e-02, 1.351271e-02, 1.149530e-05, 6.036304e-07, 2.965303e-06, 1.891553e-07, 1.560939e-07, 3.547676e-06, 2.725031e-08, 1.004580e-04, 3.770605e-08, 1.484439e-09, 6.120166e-05, 1.207766e-04, 6.599716e-08, 5.952014e-08, 7.609470e-07, 1.668469e-08, 2.342356e-09, 1.369655e-07, 2.529492e-09, 3.149463e-09, 3.651646e-07, 1.429059e-07, 1.934130e-08, 2.647491e-08, 4.970507e-09, 2.898402e-08, 1.371281e-10, 1.220454e-08, 4.797199e-10, 6.627733e-10, 2.028755e-11, 1.495634e-10, 1.426283e-10, 6.862750e-11, 2.642625e-06, 4.393478e-09, 7.960030e-09, 8.928017e-11, 2.439803e-09, 2.190652e-10, 1.657213e-12, 4.029503e-08, 6.059565e-11, 5.719800e-12, 1.789258e-13, 1.398718e-02, 4.570753e+00, 1.399203e+04, 1.412051e+04
4.200000e-03, 4.082987e-04, 1.186247e+00, 1.119800e-01, 1.186247e+00, 1.028736e+01, 5.265401e+00, 3.101606e+06, 1.729840e+03, 1.729840e+03, 4.700000e+06, 3.531425e-03, 4.781043e-01, 1.983905e-05, 5.759184e-07, 1.955168e-01, 5.218189e-07, 1.196733e-09, 2.764694e-01, 3.253842e-02, 1.351390e-02, 1.149237e-05, 6.033814e-07, 2.965135e-06, 1.890906e-07, 1.561282e-07, 3.537822e-06, 2.713119e-08, 1.000448e-04, 3.752110e-08, 1.322494e-09, 6.119980e-05, 1.202084e-04, 6.581620e-08, 5.926133e-08, 7.602532e-07, 1.660635e-08, 2.331754e-09, 1.363658e-07, 2.517329e-09, 3.079313e-09, 3.634354e-07, 1.422271e-07, 1.924558e-08, 2.647491e-08, 4.919452e-09, 2.800974e-08, 1.322152e-10, 1.163234e-08, 4.764173e-10, 6.586339e-10, 1.931782e-11, 1.303730e-10, 1.344330e-10, 5.857235e-11, 2.627402e-06, 4.367570e-09, 7.900924e-09, 8.858971e-11, 2.420891e-09, 2.174319e-10, 1.368807e-12, 4.029502e-08, 5.936188e-11, 5.603903e-12, 1.244052e-13, 1.398718e-02, 4.570746e+00, 1.399113e+04, 1.411960e+04
4.300000e-03, 4.180193e-04, 1.186247e+00, 1.119800e-01, 1.186247e+00, 1.028736e+01, 5.265401e+00, 2.936012e+06, 1.729841e+03, 1.729841e+03, 4.700000e+06, 3.531423e-03, 4.781016e-01, 1.983527e-05, 5.486170e-07, 1.955187e-01, 5.217252e-07, 1.138736e-09, 2.764730e-01, 3.253560e-02, 1.351484e-02, 1.149102e-05, 6.032708e-07, 2.965072e-06, 1.890567e-07, 1.561466e-07, 3.529488e-06, 2.702996e-08, 9.967442e-05, 3.736712e-08, 1.267176e-09, 6.119792e-05, 1.197230e-04, 6.566068e-08, 5.903779e-08, 7.597311e-07, 1.653942e-08, 2.322866e-09, 1.358439e-07, 2.507119e-09, 3.054298e-09, 3.619668e-07, 1.416513e-07, 1.916537e-08, 2.647490e-08, 4.885040e-09, 2.765936e-08, 1.304124e-10, 1.145597e-08, 4.738461e-10, 6.551357e-10, 1.902100e-11, 1.258628e-10, 1.324493e-10, 5.621665e-11, 2.613327e-06, 4.343944e-09, 7.856439e-09, 8.807590e-11, 2.407128e-09, 2.161905e-10, 1.314627e-12, 4.029500e-08, 5.879110e-11, 5.549700e-12, 1.188871e-13, 1.398717e-02, 4.570743e+00, 1.399024e+04, 1.411871e+04
4.400000e-03, 4.277398e-04, 1.186247e+00, 1.119800e-01, 1.186247e+00, 1.028737e+01, 5.265401e+00, 2.771027e+06, 1.729842e+03, 1.729842e+03, 4.700000e+06, 3.531422e-03, 4.780989e-01, 1.983149e-05, 5.213156e-07, 1.955206e-01, 5.216316e-07, 1.080739e-09, 2.764766e-01, 3.253277e-02, 1.351578e-02, 1.148967e-05, 6.031601e-07, 2.965009e-06, 1.890228e-07, 1.561650e-07, 3.521154e-06, 2.692874e-08, 9.930405e-05, 3.721314e-08, 1.211857e-09, 6.119603e-05, 1.192376e-04, 6.550516e-08, 5.881426e-08, 7.592089e-07, 1.647250e-08, 2.313979e-09, 1.353219e-07, 2.496909e-09, 3.029283e-09, 3.604981e-07, 1.410754e-07, 1.908516e-08, 2.647489e-08, 4.850627e-09, 2.730898e-08, 1.286096e-10, 1.127960e-08, 4.712748e-10, 6.516375e-10, 1.872418e-11, 1.213527e-10, 1.304656e-10, 5.386096e-11, 2.599253e-06, 4.320318e-09, 7.811955e-09, 8.756208e-11, 2.393364e-09, 2.149491e-10, 1.260448e-12, 4.029498e-08, 5.822032e-11, 5.495498e-12, 1.133691e-13, 1.398717e-02, 4.570740e+00, 1.398935e+04, 1.411782e+04
4.500000e-03, 4.374604e-04, 1.186247e+00, 1.119800e-01, 1.186247e+00, 1.028738e+01, 5.265401e+00, 2.606651e+06, 1.729842e+03, 1.729842e+03, 4.700000e+06, 3.531421e-03, 4.780961e-01, 1.982771e-05, 4.940142e-07, 1.955225e-01, 5.215379e-07, 1.022743e-09, 2.764802e-01, 3.252994e-02, 1.351672e-02, 1.148832e-05, 6.030495e-07, 2.964945e-06, 1.889889e-07, 1.561834e-07, 3.512821e-06, 2.682751e-08, 9.893368e-05, 3.705916e-08, 1.156539e-09, 6.119415e-05, 1.187521e-04, 6.534964e-08, 5.859072e-08, 7.586867e-07, 1.640557e-08, 2.305092e-09, 1.348000e-07, 2.486698e-09, 3.004267e-09, 3.590295e-07, 1.404996e-07, 1.900495e-08, 2.647488e-08, 4.816214e-09, 2.695859e-08, 1.268068e-10, 1.110323e-08, 4.687036e-10, 6.481394e-10, 1.842736e-11, 1.168425e-10, 1.284819e-10, 5.150526e-11, 2.585179e-06, 4.296692e-09, 7.767470e-09, 8.704827e-11, 2.379601e-09, 2.137076e-10, 1.206268e-12, 4.029495e-08, 5.764954e-11, 5.441295e-12, 1.078510e-13, 1.398716e-02, 4.570737e+00, 1.398847e+04, 1.411692e+04
4.600000e-03, 4.471810e-04, 1.186247e+00, 1.119800e-01, 1.186247e+00, 1.028739e+01, 5.265401e+00, 2.442884e+06, 1.729843e+03, 1.729843e+03, 4.700000e+06, 3.531420e-03, 4.780934e-01, 1.982394e-05, 4.667128e-07, 1.955245e-01, 5.214442e-07, 9.647464e-10, 2.764838e-01, 3.252712e-02, 1.351766e-02, 1.148697e-05, 6.029389e-07, 2.964882e-06, 1.889550e-07, 1.562018e-07, 3.504487e-06, 2.672629e-08, 9.856331e-05, 3.690518e-08, 1.101220e-09, 6.119227e-05, 1.182667e-04, 6.519412e-08, 5.836719e-08, 7.581645e-07, 1.633864e-08, 2.296205e-09, 1.342780e-07, 2.476488e-09, 2.979252e-09, 3.575609e-07, 1.399237e-07, 1.892474e-08, 2.647487e-08, 4.781801e-09, 2.660821e-08, 1.250040e-10, 1.092686e-08, 4.661323e-10, 6.446412e-10, 1.813054e-11, 1.123323e-10, 1.264982e-10, 4.914957e-11, 2.571104e-06, 4.273066e-09, 7.722986e-09, 8.653446e-11, 2.365837e-09, 2.124662e-10, 1.152089e-12, 4.029493e-08, 5.707876e-11, 5.387093e-12, 1.023329e-13, 1.398716e-02, 4.570734e+00, 1.398758e+04, 1.411603e+04
4.700000e-03, 4.569016e-04, 1.186247e+00, 1.119800e-01, 1.186247e+00, 1.028739e+01, 5.265401e+00, 2.279725e+06, 1.729843e+03, 1.729843e+03, 4.700000e+06, 3.531419e-03, 4.780907e-01, 1.982016e-05, 4.394114e-07, 1.955264e-01, 5.213505e-07, 9.067499e-10, 2.764875e-01, 3.252429e-02, 1.351859e-02, 1.148563e-05, 6.028283e-07, 2.964818e-06, 1.889212e-07, 1.562202e-07, 3.496153e-06, 2.662506e-08, 9.819293e-05, 3.675120e-08, 1.045902e-09, 6.119039e-05, 1.177812e-04, 6.503860e-08, 5.814365e-08, 7.576423e-07, 1.627172e-08, 2.287317e-09, 1.337561e-07, 2.466278e-09, 2.954237e-09, 3.560922e-07, 1.393479e-07, 1.884452e-08, 2.647486e-08, 4.747388e-09, 2.625783e-08, 1.232012e-10, 1.075049e-08, 4.635611e-10, 6.411430e-10, 1.783372e-11, 1.078222e-10, 1.245145e-10, 4.679388e-11, 2.557030e-06, 4.249440e-09, 7.678501e-09, 8.602065e-11, 2.352074e-09, 2.112247e-10, 1.097909e-12, 4.029491e-08, 5.650799e-11, 5.332891e-12, 9.681480e-14, 1.398715e-02, 4.570731e+00, 1.398669e+04, 1.411514e+04
