Distance_PFRC2_(m), Plug_flow_residence_time_PFRC2_(sec), Internal_surface_area_per_unit_distance_PFRC2_(m), Cross-section_area_PFRC2_(m2), External_surface_area_per_unit_distance_PFRC2_(m), Velocity_PFRC2_(m/sec), Exit_mass_flow_rate_PFRC2_(kg/sec), Volumetric_heat_production_rate_PFRC2_(J/m3-sec), Surface_temperature_PFRC2_(K), Heat_loss_rate_PFRC2_(J/m-sec), Temperature_PFRC2_(K), Pressure_PFRC2_(Pa), Mole_fraction_H2_PFRC2_(), Mole_fraction_H_PFRC2_(), Mole_fraction_O2_PFRC2_(), Mole_fraction_OH_PFRC2_(), Mole_fraction_H2O_PFRC2_(), Mole_fraction_CH3_PFRC2_(), Mole_fraction_CH4_PFRC2_(), Mole_fraction_CO_PFRC2_(), Mole_fraction_CO2_PFRC2_(), Mole_fraction_HCO_PFRC2_(), Mole_fraction_CH2O_PFRC2_(), Mole_fraction_CH3OH_PFRC2_(), Mole_fraction_C2H2_PFRC2_(), Mole_fraction_C2H3_PFRC2_(), Mole_fraction_C2H4_PFRC2_(), Mole_fraction_C2H5_PFRC2_(), Mole_fraction_C2H6_PFRC2_(), Mole_fraction_CH2CO_PFRC2_(), Mole_fraction_N2_PFRC2_(), Molecular_weight_PFRC2_(kg/mole), Mass_density_PFRC2_(kg/m3), Unburned_hydrocarbons_PFRC2_(ppm), Volatile_organic_compounds_PFRC2_(ppm)
5.790000e-01, 1.555320e+00, 1.130973e+00, 1.017876e-01, 1.130973e+00, 2.818773e-01, 1.314957e-01, -5.556535e+04, 1.682533e+03, 2.501106e+04, 1.682533e+03, 4.700002e+06, 5.029371e-01, 1.298864e-05, 7.384006e-13, 2.244294e-07, 1.762357e-01, 5.935521e-07, 1.133181e-03, 2.861941e-01, 2.999178e-02, 1.466705e-07, 2.864962e-06, 3.423145e-08, 2.107168e-07, 4.197995e-11, 2.764104e-07, 7.955359e-11, 1.637067e-08, 4.381753e-08, 3.490770e-03, 1.364133e-02, 4.583070e+00, 1.134782e+03, 1.137916e+03
5.910000e-01, 1.597903e+00, 1.130973e+00, 1.017876e-01, 1.130973e+00, 2.817267e-01, 1.314957e-01, -4.446616e+04, 1.681523e+03, 2.501106e+04, 1.681523e+03, 4.700002e+06, 5.030244e-01, 1.286505e-05, 7.219276e-13, 2.215763e-07, 1.761695e-01, 5.707727e-07, 1.100320e-03, 2.861865e-01, 3.001154e-02, 1.457406e-07, 2.865622e-06, 3.400421e-08, 1.951828e-07, 3.877993e-11, 2.581449e-07, 7.410080e-11, 1.538534e-08, 4.227568e-08, 3.490541e-03, 1.364043e-02, 4.585520e+00, 1.101828e+03, 1.104958e+03
6.030000e-01, 1.640509e+00, 1.130973e+00, 1.017876e-01, 1.130973e+00, 2.815769e-01, 1.314957e-01, -4.948613e+04, 1.680526e+03, 2.501106e+04, 1.680526e+03, 4.700002e+06, 5.031079e-01, 1.274381e-05, 7.060027e-13, 2.187903e-07, 1.761059e-01, 5.494413e-07, 1.069417e-03, 2.861779e-01, 3.003150e-02, 1.448251e-07, 2.866263e-06, 3.379803e-08, 1.811945e-07, 3.590835e-11, 2.415777e-07, 6.916900e-11, 1.448664e-08, 4.082972e-08, 3.490325e-03, 1.363959e-02, 4.587959e+00, 1.070841e+03, 1.073968e+03
6.150000e-01, 1.683137e+00, 1.130973e+00, 1.017876e-01, 1.130973e+00, 2.814279e-01, 1.314957e-01, -4.397484e+04, 1.679539e+03, 2.501106e+04, 1.679539e+03, 4.700002e+06, 5.031879e-01, 1.262483e-05, 6.906010e-13, 2.160685e-07, 1.760446e-01, 5.294397e-07, 1.040330e-03, 2.861685e-01, 3.005166e-02, 1.439230e-07, 2.866887e-06, 3.361130e-08, 1.685344e-07, 3.331225e-11, 2.265042e-07, 6.468719e-11, 1.366608e-08, 3.947187e-08, 3.490122e-03, 1.363880e-02, 4.590389e+00, 1.041678e+03, 1.044801e+03
6.270000e-01, 1.725788e+00, 1.130973e+00, 1.017876e-01, 1.130973e+00, 2.812796e-01, 1.314957e-01, -4.156237e+04, 1.678562e+03, 2.501106e+04, 1.678562e+03, 4.700002e+06, 5.032646e-01, 1.250801e-05, 6.756881e-13, 2.134074e-07, 1.759856e-01, 5.106631e-07, 1.012932e-03, 2.861583e-01, 3.007200e-02, 1.430339e-07, 2.867495e-06, 3.344248e-08, 1.570664e-07, 3.096536e-11, 2.127684e-07, 6.061029e-11, 1.291531e-08, 3.819543e-08, 3.489931e-03, 1.363805e-02, 4.592809e+00, 1.014209e+03, 1.017329e+03
6.390000e-01, 1.768462e+00, 1.130973e+00, 1.017876e-01, 1.130973e+00, 2.811319e-01, 1.314957e-01, -3.938018e+04, 1.677594e+03, 2.501106e+04, 1.677594e+03, 4.700002e+06, 5.033382e-01, 1.239319e-05, 6.612355e-13, 2.108031e-07, 1.759286e-01, 4.930162e-07, 9.871052e-04, 2.861473e-01, 3.009251e-02, 1.421569e-07, 2.868087e-06, 3.329024e-08, 1.466533e-07, 2.883834e-11, 2.002272e-07, 5.689429e-11, 1.222712e-08, 3.699430e-08, 3.489751e-03, 1.363735e-02, 4.595222e+00, 9.883166e+02, 9.914342e+02
6.510000e-01, 1.811157e+00, 1.130973e+00, 1.017876e-01, 1.130973e+00, 2.809849e-01, 1.314957e-01, -3.624983e+04, 1.676635e+03, 2.501106e+04, 1.676635e+03, 4.700002e+06, 5.034089e-01, 1.228028e-05, 6.472171e-13, 2.082526e-07, 1.758736e-01, 4.764130e-07, 9.627415e-04, 2.861356e-01, 3.011319e-02, 1.412912e-07, 2.868665e-06, 3.315333e-08, 1.371790e-07, 2.690667e-11, 1.887548e-07, 5.350045e-11, 1.159529e-08, 3.586290e-08, 3.489582e-03, 1.363669e-02, 4.597626e+00, 9.638931e+02, 9.670081e+02
6.630000e-01, 1.853875e+00, 1.130973e+00, 1.017876e-01, 1.130973e+00, 2.808384e-01, 1.314957e-01, -3.461973e+04, 1.675684e+03, 2.501106e+04, 1.675684e+03, 4.700002e+06, 5.034771e-01, 1.216918e-05, 6.336096e-13, 2.057533e-07, 1.758203e-01, 4.607749e-07, 9.397428e-04, 2.861233e-01, 3.013402e-02, 1.404364e-07, 2.869230e-06, 3.303063e-08, 1.285421e-07, 2.514878e-11, 1.782419e-07, 5.039514e-11, 1.101430e-08, 3.479610e-08, 3.489421e-03, 1.363606e-02, 4.600024e+00, 9.408393e+02, 9.439517e+02
6.750000e-01, 1.896616e+00, 1.130973e+00, 1.017876e-01, 1.130973e+00, 2.806925e-01, 1.314957e-01, -3.305958e+04, 1.674741e+03, 2.501106e+04, 1.674741e+03, 4.700002e+06, 5.035427e-01, 1.205982e-05, 6.203919e-13, 2.033025e-07, 1.757686e-01, 4.460316e-07, 9.180196e-04, 2.861103e-01, 3.015499e-02, 1.395919e-07, 2.869782e-06, 3.292116e-08, 1.206565e-07, 2.354661e-11, 1.685941e-07, 4.754968e-11, 1.047928e-08, 3.378936e-08, 3.489270e-03, 1.363547e-02, 4.602416e+00, 9.190652e+02, 9.221752e+02
6.870000e-01, 1.939378e+00, 1.130973e+00, 1.017876e-01, 1.130973e+00, 2.805471e-01, 1.314957e-01, -2.968590e+04, 1.673804e+03, 2.501106e+04, 1.673804e+03, 4.700002e+06, 5.036060e-01, 1.195208e-05, 6.075441e-13, 2.008978e-07, 1.757185e-01, 4.321189e-07, 8.974895e-04, 2.860968e-01, 3.017610e-02, 1.387571e-07, 2.870322e-06, 3.282397e-08, 1.134418e-07, 2.208333e-11, 1.597238e-07, 4.493745e-11, 9.985802e-09, 3.283848e-08, 3.489127e-03, 1.363491e-02, 4.604802e+00, 8.984881e+02, 9.015958e+02
6.990000e-01, 1.982163e+00, 1.130973e+00, 1.017876e-01, 1.130973e+00, 2.804021e-01, 1.314957e-01, -2.730191e+04, 1.672875e+03, 2.501106e+04, 1.672875e+03, 4.700002e+06, 5.036672e-01, 1.184592e-05, 5.950473e-13, 1.985371e-07, 1.756699e-01, 4.189769e-07, 8.780766e-04, 2.860827e-01, 3.019735e-02, 1.379315e-07, 2.870851e-06, 3.273823e-08, 1.068292e-07, 2.074441e-11, 1.515549e-07, 4.253515e-11, 9.530003e-09, 3.193957e-08, 3.488992e-03, 1.363438e-02, 4.607182e+00, 8.790316e+02, 8.821371e+02
7.110000e-01, 2.024970e+00, 1.130973e+00, 1.017876e-01, 1.130973e+00, 2.802576e-01, 1.314957e-01, -2.716397e+04, 1.671951e+03, 2.501106e+04, 1.671951e+03, 4.700002e+06, 5.037264e-01, 1.174128e-05, 5.828861e-13, 1.962189e-07, 1.756226e-01, 4.065515e-07, 8.597106e-04, 2.860681e-01, 3.021872e-02, 1.371152e-07, 2.871370e-06, 3.266318e-08, 1.007606e-07, 1.951746e-11, 1.440235e-07, 4.032304e-11, 9.108566e-09, 3.108904e-08, 3.488864e-03, 1.363388e-02, 4.609558e+00, 8.606251e+02, 8.637285e+02
7.230000e-01, 2.067798e+00, 1.130973e+00, 1.017876e-01, 1.130973e+00, 2.801135e-01, 1.314957e-01, -2.597371e+04, 1.671033e+03, 2.501106e+04, 1.671033e+03, 4.700002e+06, 5.037836e-01, 1.163809e-05, 5.710457e-13, 1.939411e-07, 1.755766e-01, 3.947939e-07, 8.423263e-04, 2.860530e-01, 3.024022e-02, 1.363074e-07, 2.871879e-06, 3.259812e-08, 9.518042e-08, 1.839095e-11, 1.370685e-07, 3.828270e-11, 8.718309e-09, 3.028371e-08, 3.488743e-03, 1.363341e-02, 4.611929e+00, 8.432032e+02, 8.463047e+02
7.350000e-01, 2.110649e+00, 1.130973e+00, 1.017876e-01, 1.130973e+00, 2.799698e-01, 1.314957e-01, -2.386499e+04, 1.670121e+03, 2.501106e+04, 1.670121e+03, 4.700002e+06, 5.038391e-01, 1.153626e-05, 5.595099e-13, 1.917015e-07, 1.755317e-01, 3.836580e-07, 8.258634e-04, 2.860375e-01, 3.026183e-02, 1.355076e-07, 2.872379e-06, 3.254238e-08, 9.004051e-08, 1.735501e-11, 1.306349e-07, 3.639775e-11, 8.356379e-09, 2.952057e-08, 3.488628e-03, 1.363296e-02, 4.614297e+00, 8.267052e+02, 8.298048e+02
7.470000e-01, 2.153522e+00, 1.130973e+00, 1.017876e-01, 1.130973e+00, 2.798264e-01, 1.314957e-01, -2.136991e+04, 1.669214e+03, 2.501106e+04, 1.669214e+03, 4.700002e+06, 5.038929e-01, 1.143571e-05, 5.482624e-13, 1.894981e-07, 1.754880e-01, 3.731012e-07, 8.102660e-04, 2.860215e-01, 3.028355e-02, 1.347150e-07, 2.872870e-06, 3.249534e-08, 8.529851e-08, 1.640106e-11, 1.246728e-07, 3.465360e-11, 8.020207e-09, 2.879684e-08, 3.488519e-03, 1.363253e-02, 4.616661e+00, 8.110752e+02, 8.141730e+02
7.590000e-01, 2.196417e+00, 1.130973e+00, 1.017876e-01, 1.130973e+00, 2.796834e-01, 1.314957e-01, -1.889772e+04, 1.668312e+03, 2.501106e+04, 1.668312e+03, 4.700002e+06, 5.039451e-01, 1.133645e-05, 5.372959e-13, 1.873305e-07, 1.754453e-01, 3.630858e-07, 7.954825e-04, 2.860051e-01, 3.030539e-02, 1.339300e-07, 2.873353e-06, 3.245649e-08, 8.091770e-08, 1.552097e-11, 1.191436e-07, 3.303775e-11, 7.707755e-09, 2.810996e-08, 3.488416e-03, 1.363213e-02, 4.619021e+00, 7.962613e+02, 7.993574e+02
7.710000e-01, 2.239333e+00, 1.130973e+00, 1.017876e-01, 1.130973e+00, 2.795407e-01, 1.314957e-01, -1.759071e+04, 1.667414e+03, 2.501106e+04, 1.667414e+03, 4.700002e+06, 5.039959e-01, 1.123847e-05, 5.266006e-13, 1.851978e-07, 1.754036e-01, 3.535771e-07, 7.814659e-04, 2.859884e-01, 3.032732e-02, 1.331528e-07, 2.873828e-06, 3.242535e-08, 7.686698e-08, 1.470804e-11, 1.140123e-07, 3.153935e-11, 7.417194e-09, 2.745761e-08, 3.488319e-03, 1.363175e-02, 4.621379e+00, 7.822162e+02, 7.853107e+02
7.830000e-01, 2.282272e+00, 1.130973e+00, 1.017876e-01, 1.130973e+00, 2.793983e-01, 1.314957e-01, -1.759056e+04, 1.666520e+03, 2.501106e+04, 1.666520e+03, 4.700002e+06, 5.040453e-01, 1.114167e-05, 5.161623e-13, 1.830980e-07, 1.753628e-01, 3.445411e-07, 7.681708e-04, 2.859712e-01, 3.034936e-02, 1.323826e-07, 2.874296e-06, 3.240143e-08, 7.311265e-08, 1.395568e-11, 1.092392e-07, 3.014697e-11, 7.146434e-09, 2.683758e-08, 3.488226e-03, 1.363139e-02, 4.623734e+00, 7.688945e+02, 7.719874e+02
7.950000e-01, 2.325232e+00, 1.130973e+00, 1.017876e-01, 1.130973e+00, 2.792562e-01, 1.314957e-01, -1.957056e+04, 1.665631e+03, 2.501106e+04, 1.665631e+03, 4.700002e+06, 5.040934e-01, 1.104604e-05, 5.059724e-13, 1.810302e-07, 1.753229e-01, 3.359487e-07, 7.555571e-04, 2.859538e-01, 3.037149e-02, 1.316194e-07, 2.874757e-06, 3.238432e-08, 6.962965e-08, 1.325858e-11, 1.047961e-07, 2.885189e-11, 6.893967e-09, 2.624792e-08, 3.488138e-03, 1.363105e-02, 4.626087e+00, 7.562558e+02, 7.593472e+02
