Distance_PFRC3_(m), Plug_flow_residence_time_PFRC3_(sec), Internal_surface_area_per_unit_distance_PFRC3_(m), Cross-section_area_PFRC3_(m2), External_surface_area_per_unit_distance_PFRC3_(m), Velocity_PFRC3_(m/sec), Exit_mass_flow_rate_PFRC3_(kg/sec), Volumetric_heat_production_rate_PFRC3_(J/m3-sec), Surface_temperature_PFRC3_(K), Temperature_PFRC3_(K), Pressure_PFRC3_(Pa), Mole_fraction_N2_PFRC3_(), Mole_fraction_H2_PFRC3_(), Mole_fraction_H_PFRC3_(), Mole_fraction_O2_PFRC3_(), Mole_fraction_H2O_PFRC3_(), Mole_fraction_OH_PFRC3_(), Mole_fraction_HO2_PFRC3_(), Mole_fraction_CO_PFRC3_(), Mole_fraction_CO2_PFRC3_(), Mole_fraction_CH4_PFRC3_(), Mole_fraction_CH3_PFRC3_(), Mole_fraction_CH3OH_PFRC3_(), Mole_fraction_CH2O_PFRC3_(), Mole_fraction_HCO_PFRC3_(), Mole_fraction_HOCHO_PFRC3_(), Mole_fraction_C2H6_PFRC3_(), Mole_fraction_C2H5_PFRC3_(), Mole_fraction_C2H4_PFRC3_(), Mole_fraction_C2H3_PFRC3_(), Mole_fraction_CHOCHO_PFRC3_(), Mole_fraction_CHCHO_PFRC3_(), Mole_fraction_C2H2_PFRC3_(), Mole_fraction_CH3CHO_PFRC3_(), Mole_fraction_C2H3OH_PFRC3_(), Mole_fraction_CH2CO_PFRC3_(), Mole_fraction_HCCOH_PFRC3_(), Mole_fraction_C3H8_PFRC3_(), Mole_fraction_C3H6_PFRC3_(), Mole_fraction_C3H5-A_PFRC3_(), Mole_fraction_CH3CHCO_PFRC3_(), Mole_fraction_C3H4-P_PFRC3_(), Mole_fraction_C3H4-A_PFRC3_(), Mole_fraction_C3H3_PFRC3_(), Mole_fraction_CCYCCO-T1_PFRC3_(), Mole_fraction_C4H6_PFRC3_(), Mole_fraction_C4H4_PFRC3_(), Mole_fraction_C4H3-I_PFRC3_(), Mole_fraction_C4H2_PFRC3_(), Mole_fraction_C4H612_PFRC3_(), Mole_fraction_C4H6-2_PFRC3_(), Mole_fraction_H2C4O_PFRC3_(), Mole_fraction_L-C6H4_PFRC3_(), Mole_fraction_C-C6H4_PFRC3_(), Mole_fraction_C6H2_PFRC3_(), Mole_fraction_C6H6_PFRC3_(), Mole_fraction_FULVENE_PFRC3_(), Mole_fraction_C6H5OH_PFRC3_(), Mole_fraction_C6H5O_PFRC3_(), Mole_fraction_C5H6_PFRC3_(), Mole_fraction_C5H5_PFRC3_(), Mole_fraction_C5H4O_PFRC3_(), Mole_fraction_OC5H7O_PFRC3_(), Mole_fraction_IND_PFRC3_(), Mole_fraction_C9H7_PFRC3_(), Mole_fraction_C9H6O_PFRC3_(), Molecular_weight_PFRC3_(kg/mole), Mass_density_PFRC3_(kg/m3), Unburned_hydrocarbons_PFRC3_(ppm), Volatile_organic_compounds_PFRC3_(ppm)
1.900000e-03, 2.113296e-04, 1.186247e+00, 1.119800e-01, 1.186247e+00, 8.991732e+00, 4.594930e+00, 1.603061e+07, 1.732570e+03, 1.732570e+03, 4.700082e+06, 3.534554e-03, 4.780327e-01, 2.055747e-05, 3.741674e-06, 1.953526e-01, 5.441197e-07, 7.902362e-09, 2.763221e-01, 3.253544e-02, 1.384270e-02, 1.219778e-05, 6.382438e-07, 2.981748e-06, 1.942624e-07, 1.543191e-07, 4.015556e-06, 3.269202e-08, 1.187576e-04, 4.674916e-08, 6.589906e-09, 6.277732e-05, 1.478648e-04, 7.467846e-08, 7.159882e-08, 8.222238e-07, 2.070321e-08, 2.851410e-09, 1.685286e-07, 3.204986e-09, 5.704755e-09, 4.617135e-07, 1.809141e-07, 2.508790e-08, 2.645815e-08, 7.269594e-09, 6.587705e-08, 3.412641e-10, 3.389359e-08, 6.515737e-10, 8.795678e-10, 5.705412e-11, 8.073835e-10, 4.386390e-10, 4.177832e-10, 3.341211e-06, 5.617546e-09, 1.063168e-08, 1.228997e-10, 3.289059e-09, 2.985216e-10, 1.344741e-11, 4.023013e-08, 1.237926e-10, 1.200530e-11, 3.662458e-12, 1.398669e-02, 4.563469e+00, 1.441945e+04, 1.455135e+04
2.000000e-03, 2.224508e-04, 1.186247e+00, 1.119800e-01, 1.186247e+00, 8.991782e+00, 4.594930e+00, 1.405720e+07, 1.732580e+03, 1.732580e+03, 4.700082e+06, 3.534557e-03, 4.780268e-01, 2.052951e-05, 3.182621e-06, 1.953571e-01, 5.433897e-07, 6.697876e-09, 2.763279e-01, 3.253106e-02, 1.384477e-02, 1.218333e-05, 6.369853e-07, 2.980810e-06, 1.939962e-07, 1.544503e-07, 3.999462e-06, 3.250070e-08, 1.182270e-04, 4.640690e-08, 5.801330e-09, 6.277515e-05, 1.469013e-04, 7.439517e-08, 7.120470e-08, 8.202811e-07, 2.056679e-08, 2.832952e-09, 1.675292e-07, 3.180929e-09, 5.281145e-09, 4.583367e-07, 1.795661e-07, 2.488820e-08, 2.645818e-08, 7.093971e-09, 5.963068e-08, 3.050140e-10, 2.977165e-08, 6.426339e-10, 8.705242e-10, 5.002901e-11, 6.654881e-10, 3.685870e-10, 3.431729e-10, 3.318162e-06, 5.574891e-09, 1.040769e-08, 1.200455e-10, 3.215025e-09, 2.923517e-10, 9.961020e-12, 4.023015e-08, 1.111540e-10, 1.073489e-11, 2.169233e-12, 1.398670e-02, 4.563443e+00, 1.441828e+04, 1.455016e+04
2.100000e-03, 2.335719e-04, 1.186247e+00, 1.119800e-01, 1.186247e+00, 8.991814e+00, 4.594930e+00, 1.293834e+07, 1.732587e+03, 1.732587e+03, 4.700082e+06, 3.534558e-03, 4.780216e-01, 2.051306e-05, 2.888299e-06, 1.953609e-01, 5.429656e-07, 6.071354e-09, 2.763335e-01, 3.252680e-02, 1.384669e-02, 1.217543e-05, 6.363088e-07, 2.980319e-06, 1.938409e-07, 1.545287e-07, 3.984772e-06, 3.232249e-08, 1.176566e-04, 4.611238e-08, 5.331877e-09, 6.277293e-05, 1.460322e-04, 7.412729e-08, 7.082394e-08, 8.190130e-07, 2.044518e-08, 2.816546e-09, 1.666295e-07, 3.161025e-09, 5.071293e-09, 4.555858e-07, 1.784831e-07, 2.472780e-08, 2.645819e-08, 6.987038e-09, 5.670453e-08, 2.884490e-10, 2.794147e-08, 6.364536e-10, 8.634839e-10, 4.691275e-11, 6.013105e-10, 3.420023e-10, 3.090545e-10, 3.295754e-06, 5.535715e-09, 1.029166e-08, 1.185452e-10, 3.179149e-09, 2.891147e-10, 8.948877e-12, 4.023016e-08, 1.076818e-10, 1.038812e-11, 1.858355e-12, 1.398671e-02, 4.563427e+00, 1.441711e+04, 1.454898e+04
2.200000e-03, 2.446929e-04, 1.186247e+00, 1.119800e-01, 1.186247e+00, 8.991845e+00, 4.594930e+00, 1.182533e+07, 1.732594e+03, 1.732594e+03, 4.700082e+06, 3.534559e-03, 4.780165e-01, 2.049661e-05, 2.593977e-06, 1.953647e-01, 5.425415e-07, 5.444831e-09, 2.763390e-01, 3.252253e-02, 1.384862e-02, 1.216754e-05, 6.356323e-07, 2.979828e-06, 1.936855e-07, 1.546071e-07, 3.970083e-06, 3.214427e-08, 1.170862e-04, 4.581786e-08, 4.862424e-09, 6.277071e-05, 1.451631e-04, 7.385940e-08, 7.044317e-08, 8.177450e-07, 2.032357e-08, 2.800140e-09, 1.657298e-07, 3.141120e-09, 4.861441e-09, 4.528349e-07, 1.774000e-07, 2.456740e-08, 2.645820e-08, 6.880105e-09, 5.377838e-08, 2.718841e-10, 2.611128e-08, 6.302733e-10, 8.564436e-10, 4.379649e-11, 5.371328e-10, 3.154175e-10, 2.749360e-10, 3.273347e-06, 5.496539e-09, 1.017564e-08, 1.170448e-10, 3.143273e-09, 2.858777e-10, 7.936733e-12, 4.023016e-08, 1.042095e-10, 1.004134e-11, 1.547477e-12, 1.398671e-02, 4.563411e+00, 1.441595e+04, 1.454781e+04
2.300000e-03, 2.558140e-04, 1.186247e+00, 1.119800e-01, 1.186247e+00, 8.991877e+00, 4.594930e+00, 1.071818e+07, 1.732601e+03, 1.732601e+03, 4.700082e+06, 3.534561e-03, 4.780113e-01, 2.048016e-05, 2.299655e-06, 1.953684e-01, 5.421173e-07, 4.818307e-09, 2.763446e-01, 3.251827e-02, 1.385055e-02, 1.215965e-05, 6.349557e-07, 2.979336e-06, 1.935302e-07, 1.546855e-07, 3.955393e-06, 3.196606e-08, 1.165157e-04, 4.552334e-08, 4.392970e-09, 6.276850e-05, 1.442940e-04, 7.359152e-08, 7.006241e-08, 8.164770e-07, 2.020196e-08, 2.783734e-09, 1.648300e-07, 3.121216e-09, 4.651589e-09, 4.500840e-07, 1.763169e-07, 2.440699e-08, 2.645821e-08, 6.773171e-09, 5.085223e-08, 2.553191e-10, 2.428108e-08, 6.240931e-10, 8.494033e-10, 4.068022e-11, 4.729551e-10, 2.888328e-10, 2.408176e-10, 3.250940e-06, 5.457363e-09, 1.005961e-08, 1.155445e-10, 3.107396e-09, 2.826407e-10, 6.924588e-12, 4.023017e-08, 1.007373e-10, 9.694561e-12, 1.236598e-12, 1.398672e-02, 4.563395e+00, 1.441479e+04, 1.454664e+04
2.400000e-03, 2.669350e-04, 1.186247e+00, 1.119800e-01, 1.186247e+00, 8.991908e+00, 4.594930e+00, 9.616868e+06, 1.732607e+03, 1.732607e+03, 4.700082e+06, 3.534562e-03, 4.780061e-01, 2.046371e-05, 2.005333e-06, 1.953722e-01, 5.416932e-07, 4.191783e-09, 2.763502e-01, 3.251401e-02, 1.385247e-02, 1.215175e-05, 6.342792e-07, 2.978845e-06, 1.933749e-07, 1.547638e-07, 3.940703e-06, 3.178785e-08, 1.159453e-04, 4.522882e-08, 3.923516e-09, 6.276628e-05, 1.434249e-04, 7.332363e-08, 6.968165e-08, 8.152090e-07, 2.008035e-08, 2.767327e-09, 1.639303e-07, 3.101311e-09, 4.441737e-09, 4.473331e-07, 1.752338e-07, 2.424659e-08, 2.645822e-08, 6.666238e-09, 4.792607e-08, 2.387541e-10, 2.245089e-08, 6.179128e-10, 8.423630e-10, 3.756396e-11, 4.087773e-10, 2.622480e-10, 2.066991e-10, 3.228533e-06, 5.418187e-09, 9.943583e-09, 1.140442e-10, 3.071520e-09, 2.794037e-10, 5.912442e-12, 4.023018e-08, 9.726512e-11, 9.347784e-12, 9.257195e-13, 1.398672e-02, 4.563379e+00, 1.441363e+04, 1.454546e+04
2.500000e-03, 2.780560e-04, 1.186247e+00, 1.119800e-01, 1.186247e+00, 8.991940e+00, 4.594930e+00, 8.521410e+06, 1.732614e+03, 1.732614e+03, 4.700082e+06, 3.534564e-03, 4.780009e-01, 2.044726e-05, 1.711011e-06, 1.953760e-01, 5.412691e-07, 3.565259e-09, 2.763557e-01, 3.250974e-02, 1.385440e-02, 1.214386e-05, 6.336027e-07, 2.978354e-06, 1.932196e-07, 1.548422e-07, 3.926013e-06, 3.160963e-08, 1.153749e-04, 4.493430e-08, 3.454062e-09, 6.276406e-05, 1.425558e-04, 7.305574e-08, 6.930088e-08, 8.139409e-07, 1.995873e-08, 2.750921e-09, 1.630306e-07, 3.081407e-09, 4.231885e-09, 4.445823e-07, 1.741507e-07, 2.408619e-08, 2.645823e-08, 6.559304e-09, 4.499991e-08, 2.221891e-10, 2.062070e-08, 6.117325e-10, 8.353227e-10, 3.444769e-11, 3.445995e-10, 2.356632e-10, 1.725805e-10, 3.206125e-06, 5.379012e-09, 9.827557e-09, 1.125438e-10, 3.035644e-09, 2.761667e-10, 4.900295e-12, 4.023018e-08, 9.379291e-11, 9.001006e-12, 6.148405e-13, 1.398673e-02, 4.563363e+00, 1.441247e+04, 1.454429e+04
2.600000e-03, 2.891770e-04, 1.186247e+00, 1.119800e-01, 1.186247e+00, 8.991968e+00, 4.594930e+00, 7.584623e+06, 1.732620e+03, 1.732620e+03, 4.700082e+06, 3.534565e-03, 4.779959e-01, 2.043286e-05, 1.462508e-06, 1.953796e-01, 5.408989e-07, 3.037359e-09, 2.763612e-01, 3.250556e-02, 1.385624e-02, 1.213709e-05, 6.330223e-07, 2.977935e-06, 1.930841e-07, 1.549110e-07, 3.911870e-06, 3.143717e-08, 1.148127e-04, 4.465227e-08, 3.052049e-09, 6.276184e-05, 1.417177e-04, 7.279627e-08, 6.893055e-08, 8.127670e-07, 1.984153e-08, 2.735135e-09, 1.621564e-07, 3.062368e-09, 4.053955e-09, 4.419391e-07, 1.731107e-07, 2.393304e-08, 2.645823e-08, 6.462253e-09, 4.252005e-08, 2.082434e-10, 1.908238e-08, 6.059749e-10, 8.286154e-10, 3.182979e-11, 2.911700e-10, 2.135732e-10, 1.441591e-10, 3.184108e-06, 5.340709e-09, 9.721377e-09, 1.111852e-10, 3.002741e-09, 2.731972e-10, 4.057803e-12, 4.023018e-08, 9.078120e-11, 8.701367e-12, 3.672402e-13, 1.398673e-02, 4.563349e+00, 1.441132e+04, 1.454312e+04
2.700000e-03, 3.002979e-04, 1.186247e+00, 1.119800e-01, 1.186247e+00, 8.991983e+00, 4.594930e+00, 7.192735e+06, 1.732623e+03, 1.732623e+03, 4.700082e+06, 3.534564e-03, 4.779918e-01, 2.042571e-05, 1.376359e-06, 1.953825e-01, 5.407199e-07, 2.858916e-09, 2.763662e-01, 3.250165e-02, 1.385780e-02, 1.213430e-05, 6.327820e-07, 2.977775e-06, 1.930186e-07, 1.549456e-07, 3.899664e-06, 3.128505e-08, 1.142798e-04, 4.441449e-08, 2.889005e-09, 6.275959e-05, 1.409898e-04, 7.256663e-08, 6.859715e-08, 8.119263e-07, 1.973993e-08, 2.721550e-09, 1.613726e-07, 3.046394e-09, 3.989133e-09, 4.396777e-07, 1.722231e-07, 2.380563e-08, 2.645823e-08, 6.400219e-09, 4.162154e-08, 2.035785e-10, 1.857827e-08, 6.017152e-10, 8.230881e-10, 3.097778e-11, 2.758248e-10, 2.074093e-10, 1.359240e-10, 3.163470e-06, 5.305501e-09, 9.650086e-09, 1.103286e-10, 2.980374e-09, 2.711751e-10, 3.816444e-12, 4.023017e-08, 8.940119e-11, 8.568753e-12, 3.438545e-13, 1.398673e-02, 4.563342e+00, 1.441018e+04, 1.454198e+04
2.800000e-03, 3.114187e-04, 1.186247e+00, 1.119800e-01, 1.186247e+00, 8.991997e+00, 4.594930e+00, 6.802709e+06, 1.732625e+03, 1.732625e+03, 4.700082e+06, 3.534564e-03, 4.779876e-01, 2.041857e-05, 1.290211e-06, 1.953854e-01, 5.405410e-07, 2.680473e-09, 2.763712e-01, 3.249774e-02, 1.385936e-02, 1.213150e-05, 6.325418e-07, 2.977614e-06, 1.929531e-07, 1.549802e-07, 3.887459e-06, 3.113294e-08, 1.137468e-04, 4.417671e-08, 2.725960e-09, 6.275733e-05, 1.402619e-04, 7.233699e-08, 6.826376e-08, 8.110856e-07, 1.963833e-08, 2.707965e-09, 1.605888e-07, 3.030421e-09, 3.924311e-09, 4.374162e-07, 1.713354e-07, 2.367822e-08, 2.645823e-08, 6.338184e-09, 4.072303e-08, 1.989135e-10, 1.807416e-08, 5.974556e-10, 8.175608e-10, 3.012578e-11, 2.604796e-10, 2.012455e-10, 1.276889e-10, 3.142832e-06, 5.270294e-09, 9.578796e-09, 1.094720e-10, 2.958007e-09, 2.691530e-10, 3.575085e-12, 4.023015e-08, 8.802118e-11, 8.436140e-12, 3.204687e-13, 1.398673e-02, 4.563334e+00, 1.440905e+04, 1.454084e+04
2.900000e-03, 3.225395e-04, 1.186247e+00, 1.119800e-01, 1.186247e+00, 8.992012e+00, 4.594930e+00, 6.414546e+06, 1.732628e+03, 1.732628e+03, 4.700082e+06, 3.534563e-03, 4.779834e-01, 2.041142e-05, 1.204062e-06, 1.953883e-01, 5.403620e-07, 2.502030e-09, 2.763762e-01, 3.249384e-02, 1.386092e-02, 1.212871e-05, 6.323016e-07, 2.977454e-06, 1.928876e-07, 1.550148e-07, 3.875253e-06, 3.098083e-08, 1.132138e-04, 4.393893e-08, 2.562915e-09, 6.275508e-05, 1.395340e-04, 7.210735e-08, 6.793037e-08, 8.102449e-07, 1.953674e-08, 2.694380e-09, 1.598050e-07, 3.014447e-09, 3.859489e-09, 4.351548e-07, 1.704478e-07, 2.355081e-08, 2.645823e-08, 6.276149e-09, 3.982452e-08, 1.942486e-10, 1.757006e-08, 5.931959e-10, 8.120336e-10, 2.927377e-11, 2.451344e-10, 1.950817e-10, 1.194539e-10, 3.122194e-06, 5.235086e-09, 9.507505e-09, 1.086154e-10, 2.935640e-09, 2.671309e-10, 3.333727e-12, 4.023014e-08, 8.664117e-11, 8.303527e-12, 2.970830e-13, 1.398673e-02, 4.563327e+00, 1.440791e+04, 1.453969e+04
3.000000e-03, 3.336603e-04, 1.186247e+00, 1.119800e-01, 1.186247e+00, 8.992027e+00, 4.594930e+00, 6.028244e+06, 1.732631e+03, 1.732631e+03, 4.700082e+06, 3.534563e-03, 4.779792e-01, 2.040428e-05, 1.117913e-06, 1.953912e-01, 5.401830e-07, 2.323587e-09, 2.763812e-01, 3.248993e-02, 1.386247e-02, 1.212592e-05, 6.320614e-07, 2.977293e-06, 1.928221e-07, 1.550493e-07, 3.863047e-06, 3.082871e-08, 1.126809e-04, 4.370115e-08, 2.399870e-09, 6.275282e-05, 1.388061e-04, 7.187771e-08, 6.759698e-08, 8.094043e-07, 1.943514e-08, 2.680795e-09, 1.590212e-07, 2.998474e-09, 3.794667e-09, 4.328934e-07, 1.695602e-07, 2.342340e-08, 2.645822e-08, 6.214115e-09, 3.892601e-08, 1.895836e-10, 1.706595e-08, 5.889362e-10, 8.065063e-10, 2.842176e-11, 2.297892e-10, 1.889179e-10, 1.112188e-10, 3.101556e-06, 5.199878e-09, 9.436215e-09, 1.077588e-10, 2.913273e-09, 2.651088e-10, 3.092368e-12, 4.023013e-08, 8.526116e-11, 8.170913e-12, 2.736973e-13, 1.398673e-02, 4.563319e+00, 1.440678e+04, 1.453855e+04
3.100000e-03, 3.447811e-04, 1.186247e+00, 1.119800e-01, 1.186247e+00, 8.992042e+00, 4.594930e+00, 5.643806e+06, 1.732633e+03, 1.732633e+03, 4.700082e+06, 3.534563e-03, 4.779750e-01, 2.039714e-05, 1.031764e-06, 1.953941e-01, 5.400040e-07, 2.145144e-09, 2.763863e-01, 3.248602e-02, 1.386403e-02, 1.212313e-05, 6.318212e-07, 2.977133e-06, 1.927566e-07, 1.550839e-07, 3.850842e-06, 3.067660e-08, 1.121479e-04, 4.346337e-08, 2.236826e-09, 6.275057e-05, 1.380781e-04, 7.164807e-08, 6.726358e-08, 8.085636e-07, 1.933354e-08, 2.667210e-09, 1.582374e-07, 2.982501e-09, 3.729845e-09, 4.306320e-07, 1.686726e-07, 2.329599e-08, 2.645822e-08, 6.152080e-09, 3.802750e-08, 1.849187e-10, 1.656184e-08, 5.846765e-10, 8.009790e-10, 2.756976e-11, 2.144440e-10, 1.827540e-10, 1.029838e-10, 3.080919e-06, 5.164671e-09, 9.364925e-09, 1.069022e-10, 2.890906e-09, 2.630867e-10, 2.851010e-12, 4.023011e-08, 8.388116e-11, 8.038300e-12, 2.503116e-13, 1.398673e-02, 4.563312e+00, 1.440564e+04, 1.453741e+04
3.200000e-03, 3.559020e-04, 1.186247e+00, 1.119800e-01, 1.186247e+00, 8.992056e+00, 4.594930e+00, 5.261229e+06, 1.732636e+03, 1.732636e+03, 4.700082e+06, 3.534562e-03, 4.779708e-01, 2.038999e-05, 9.456154e-07, 1.953971e-01, 5.398251e-07, 1.966701e-09, 2.763913e-01, 3.248212e-02, 1.386559e-02, 1.212034e-05, 6.315810e-07, 2.976972e-06, 1.926911e-07, 1.551185e-07, 3.838636e-06, 3.052449e-08, 1.116150e-04, 4.322559e-08, 2.073781e-09, 6.274831e-05, 1.373502e-04, 7.141843e-08, 6.693019e-08, 8.077229e-07, 1.923195e-08, 2.653625e-09, 1.574536e-07, 2.966527e-09, 3.665023e-09, 4.283705e-07, 1.677850e-07, 2.316858e-08, 2.645822e-08, 6.090046e-09, 3.712899e-08, 1.802538e-10, 1.605773e-08, 5.804169e-10, 7.954518e-10, 2.671775e-11, 1.990988e-10, 1.765902e-10, 9.474871e-11, 3.060281e-06, 5.129463e-09, 9.293634e-09, 1.060456e-10, 2.868539e-09, 2.610646e-10, 2.609652e-12, 4.023010e-08, 8.250115e-11, 7.905686e-12, 2.269259e-13, 1.398673e-02, 4.563304e+00, 1.440451e+04, 1.453626e+04
3.300000e-03, 3.670228e-04, 1.186247e+00, 1.119800e-01, 1.186247e+00, 8.992071e+00, 4.594930e+00, 4.880515e+06, 1.732639e+03, 1.732639e+03, 4.700082e+06, 3.534562e-03, 4.779666e-01, 2.038285e-05, 8.594666e-07, 1.954000e-01, 5.396461e-07, 1.788258e-09, 2.763963e-01, 3.247821e-02, 1.386715e-02, 1.211755e-05, 6.313408e-07, 2.976812e-06, 1.926256e-07, 1.551531e-07, 3.826430e-06, 3.037237e-08, 1.110820e-04, 4.298781e-08, 1.910736e-09, 6.274606e-05, 1.366223e-04, 7.118879e-08, 6.659680e-08, 8.068822e-07, 1.913035e-08, 2.640040e-09, 1.566698e-07, 2.950554e-09, 3.600202e-09, 4.261091e-07, 1.668973e-07, 2.304117e-08, 2.645822e-08, 6.028011e-09, 3.623048e-08, 1.755888e-10, 1.555362e-08, 5.761572e-10, 7.899245e-10, 2.586575e-11, 1.837536e-10, 1.704264e-10, 8.651366e-11, 3.039643e-06, 5.094255e-09, 9.222344e-09, 1.051890e-10, 2.846173e-09, 2.590425e-10, 2.368293e-12, 4.023009e-08, 8.112114e-11, 7.773073e-12, 2.035402e-13, 1.398672e-02, 4.563297e+00, 1.440337e+04, 1.453512e+04
3.400000e-03, 3.781436e-04, 1.186247e+00, 1.119800e-01, 1.186247e+00, 8.992086e+00, 4.594930e+00, 4.501663e+06, 1.732641e+03, 1.732641e+03, 4.700082e+06, 3.534562e-03, 4.779625e-01, 2.037570e-05, 7.733179e-07, 1.954029e-01, 5.394671e-07, 1.609815e-09, 2.764013e-01, 3.247430e-02, 1.386870e-02, 1.211476e-05, 6.311006e-07, 2.976651e-06, 1.925601e-07, 1.551877e-07, 3.814225e-06, 3.022026e-08, 1.105491e-04, 4.275003e-08, 1.747692e-09, 6.274380e-05, 1.358944e-04, 7.095915e-08, 6.626341e-08, 8.060416e-07, 1.902875e-08, 2.626456e-09, 1.558860e-07, 2.934580e-09, 3.535380e-09, 4.238477e-07, 1.660097e-07, 2.291376e-08, 2.645821e-08, 5.965976e-09, 3.533197e-08, 1.709239e-10, 1.504951e-08, 5.718975e-10, 7.843972e-10, 2.501374e-11, 1.684084e-10, 1.642626e-10, 7.827861e-11, 3.019005e-06, 5.059048e-09, 9.151054e-09, 1.043324e-10, 2.823806e-09, 2.570205e-10, 2.126935e-12, 4.023007e-08, 7.974113e-11, 7.640460e-12, 1.801545e-13, 1.398672e-02, 4.563289e+00, 1.440224e+04, 1.453397e+04
3.500000e-03, 3.892644e-04, 1.186247e+00, 1.119800e-01, 1.186247e+00, 8.992101e+00, 4.594930e+00, 4.124674e+06, 1.732644e+03, 1.732644e+03, 4.700082e+06, 3.534561e-03, 4.779583e-01, 2.036856e-05, 6.871691e-07, 1.954058e-01, 5.392881e-07, 1.431372e-09, 2.764063e-01, 3.247040e-02, 1.387026e-02, 1.211196e-05, 6.308604e-07, 2.976490e-06, 1.924946e-07, 1.552223e-07, 3.802019e-06, 3.006815e-08, 1.100161e-04, 4.251225e-08, 1.584647e-09, 6.274155e-05, 1.351665e-04, 7.072951e-08, 6.593001e-08, 8.052009e-07, 1.892715e-08, 2.612871e-09, 1.551022e-07, 2.918607e-09, 3.470558e-09, 4.215863e-07, 1.651221e-07, 2.278635e-08, 2.645821e-08, 5.903942e-09, 3.443346e-08, 1.662589e-10, 1.454541e-08, 5.676379e-10, 7.788700e-10, 2.416173e-11, 1.530632e-10, 1.580988e-10, 7.004356e-11, 2.998368e-06, 5.023840e-09, 9.079764e-09, 1.034758e-10, 2.801439e-09, 2.549984e-10, 1.885577e-12, 4.023006e-08, 7.836113e-11, 7.507847e-12, 1.567688e-13, 1.398672e-02, 4.563282e+00, 1.440110e+04, 1.453283e+04
3.600000e-03, 4.003852e-04, 1.186247e+00, 1.119800e-01, 1.186247e+00, 8.992115e+00, 4.594930e+00, 3.749546e+06, 1.732647e+03, 1.732647e+03, 4.700082e+06, 3.534561e-03, 4.779541e-01, 2.036141e-05, 6.010204e-07, 1.954087e-01, 5.391092e-07, 1.252929e-09, 2.764114e-01, 3.246649e-02, 1.387182e-02, 1.210917e-05, 6.306201e-07, 2.976330e-06, 1.924291e-07, 1.552569e-07, 3.789813e-06, 2.991603e-08, 1.094832e-04, 4.227448e-08, 1.421603e-09, 6.273929e-05, 1.344386e-04, 7.049987e-08, 6.559662e-08, 8.043602e-07, 1.882556e-08, 2.599286e-09, 1.543184e-07, 2.902634e-09, 3.405736e-09, 4.193249e-07, 1.642345e-07, 2.265894e-08, 2.645821e-08, 5.841907e-09, 3.353495e-08, 1.615940e-10, 1.404130e-08, 5.633782e-10, 7.733427e-10, 2.330973e-11, 1.377180e-10, 1.519349e-10, 6.180851e-11, 2.977730e-06, 4.988632e-09, 9.008473e-09, 1.026192e-10, 2.779072e-09, 2.529763e-10, 1.644219e-12, 4.023004e-08, 7.698112e-11, 7.375233e-12, 1.333831e-13, 1.398672e-02, 4.563274e+00, 1.439997e+04, 1.453169e+04
3.700000e-03, 4.115060e-04, 1.186247e+00, 1.119800e-01, 1.186247e+00, 8.992130e+00, 4.594930e+00, 3.376281e+06, 1.732649e+03, 1.732649e+03, 4.700082e+06, 3.534561e-03, 4.779499e-01, 2.035427e-05, 5.148717e-07, 1.954117e-01, 5.389302e-07, 1.074487e-09, 2.764164e-01, 3.246259e-02, 1.387338e-02, 1.210638e-05, 6.303799e-07, 2.976169e-06, 1.923636e-07, 1.552914e-07, 3.777608e-06, 2.976392e-08, 1.089502e-04, 4.203670e-08, 1.258558e-09, 6.273704e-05, 1.337106e-04, 7.027023e-08, 6.526323e-08, 8.035195e-07, 1.872396e-08, 2.585701e-09, 1.535346e-07, 2.886660e-09, 3.340914e-09, 4.170634e-07, 1.633469e-07, 2.253153e-08, 2.645820e-08, 5.779873e-09, 3.263644e-08, 1.569291e-10, 1.353719e-08, 5.591185e-10, 7.678154e-10, 2.245772e-11, 1.223728e-10, 1.457711e-10, 5.357346e-11, 2.957092e-06, 4.953425e-09, 8.937183e-09, 1.017626e-10, 2.756705e-09, 2.509542e-10, 1.402860e-12, 4.023003e-08, 7.560111e-11, 7.242620e-12, 1.099975e-13, 1.398672e-02, 4.563267e+00, 1.439883e+04, 1.453054e+04
