Distance_PFRC4_(m), Plug_flow_residence_time_PFRC4_(sec), Internal_surface_area_per_unit_distance_PFRC4_(m), Cross-section_area_PFRC4_(m2), External_surface_area_per_unit_distance_PFRC4_(m), Velocity_PFRC4_(m/sec), Exit_mass_flow_rate_PFRC4_(kg/sec), Volumetric_heat_production_rate_PFRC4_(J/m3-sec), Surface_temperature_PFRC4_(K), Heat_loss_rate_PFRC4_(J/m-sec), Temperature_PFRC4_(K), Pressure_PFRC4_(Pa), Mole_fraction_N2_PFRC4_(), Mole_fraction_H2_PFRC4_(), Mole_fraction_H_PFRC4_(), Mole_fraction_O2_PFRC4_(), Mole_fraction_H2O_PFRC4_(), Mole_fraction_OH_PFRC4_(), Mole_fraction_CO_PFRC4_(), Mole_fraction_CO2_PFRC4_(), Mole_fraction_CH4_PFRC4_(), Mole_fraction_CH3_PFRC4_(), Mole_fraction_CH3OH_PFRC4_(), Mole_fraction_CH2O_PFRC4_(), Mole_fraction_HCO_PFRC4_(), Mole_fraction_HOCHO_PFRC4_(), Mole_fraction_C2H6_PFRC4_(), Mole_fraction_C2H5_PFRC4_(), Mole_fraction_C2H4_PFRC4_(), Mole_fraction_C2H3_PFRC4_(), Mole_fraction_CHCHO_PFRC4_(), Mole_fraction_C2H2_PFRC4_(), Mole_fraction_CH3CHO_PFRC4_(), Mole_fraction_C2H3OH_PFRC4_(), Mole_fraction_CH2CO_PFRC4_(), Mole_fraction_HCCOH_PFRC4_(), Mole_fraction_C3H6_PFRC4_(), Mole_fraction_C3H4-P_PFRC4_(), Mole_fraction_C3H4-A_PFRC4_(), Mole_fraction_C3H3_PFRC4_(), Mole_fraction_CCYCCO-T1_PFRC4_(), Mole_fraction_C4H4_PFRC4_(), Mole_fraction_C6H6_PFRC4_(), Mole_fraction_OC5H7O_PFRC4_(), Molecular_weight_PFRC4_(kg/mole), Mass_density_PFRC4_(kg/m3), Unburned_hydrocarbons_PFRC4_(ppm), Volatile_organic_compounds_PFRC4_(ppm)
7.700000e-03, 5.116781e-02, 2.896647e+00, 6.677000e-01, 2.896647e+00, 1.502102e-01, 4.594929e-01, -3.222728e+06, 1.715239e+03, 2.501106e+04, 1.715239e+03, 4.699993e+06, 3.513018e-03, 4.835759e-01, 1.720941e-05, 7.981949e-09, 1.915807e-01, 4.228375e-07, 2.784818e-01, 3.171479e-02, 1.097925e-02, 8.012511e-06, 4.272770e-07, 2.936424e-06, 1.725814e-07, 1.588453e-07, 1.656522e-06, 9.111277e-09, 3.432844e-05, 1.052377e-08, 5.377493e-05, 3.465894e-05, 3.339456e-08, 1.878176e-08, 5.012416e-07, 4.316559e-09, 3.494206e-08, 7.905489e-08, 3.059171e-08, 3.621421e-09, 2.629694e-08, 2.111866e-09, 5.886731e-11, 3.994485e-08, 1.390147e-02, 4.581403e+00, 1.112907e+04, 1.124173e+04
7.800000e-03, 5.183355e-02, 2.896647e+00, 6.677000e-01, 2.896647e+00, 1.502043e-01, 4.594929e-01, -3.199066e+06, 1.715073e+03, 2.501106e+04, 1.715073e+03, 4.699993e+06, 3.512816e-03, 4.836335e-01, 1.718418e-05, 7.962361e-09, 1.915411e-01, 4.219068e-07, 2.784958e-01, 3.171224e-02, 1.095057e-02, 7.978999e-06, 4.256222e-07, 2.936195e-06, 1.724234e-07, 1.588629e-07, 1.647004e-06, 9.046336e-09, 3.409692e-05, 1.043482e-08, 5.367942e-05, 3.437789e-05, 3.324520e-08, 1.864021e-08, 4.992283e-07, 4.276711e-09, 3.459861e-08, 7.818024e-08, 3.025193e-08, 3.576952e-09, 2.629542e-08, 2.080189e-09, 5.624605e-11, 3.994209e-08, 1.390067e-02, 4.581584e+00, 1.109931e+04, 1.121177e+04
7.900000e-03, 5.249932e-02, 2.896647e+00, 6.677000e-01, 2.896647e+00, 1.501984e-01, 4.594929e-01, -3.174884e+06, 1.714908e+03, 2.501106e+04, 1.714908e+03, 4.699993e+06, 3.512615e-03, 4.836908e-01, 1.715914e-05, 7.942887e-09, 1.915019e-01, 4.209842e-07, 2.785097e-01, 3.170971e-02, 1.092209e-02, 7.945797e-06, 4.239826e-07, 2.935970e-06, 1.722665e-07, 1.588805e-07, 1.637584e-06, 8.982179e-09, 3.386807e-05, 1.034708e-08, 5.358430e-05, 3.410057e-05, 3.309738e-08, 1.850046e-08, 4.972339e-07, 4.237448e-09, 3.426021e-08, 7.731978e-08, 2.991769e-08, 3.533267e-09, 2.629392e-08, 2.049159e-09, 5.373907e-11, 3.993935e-08, 1.389987e-02, 4.581763e+00, 1.106976e+04, 1.118202e+04
8.000000e-03, 5.316512e-02, 2.896647e+00, 6.677000e-01, 2.896647e+00, 1.501926e-01, 4.594929e-01, -3.150232e+06, 1.714744e+03, 2.501106e+04, 1.714744e+03, 4.699993e+06, 3.512415e-03, 4.837477e-01, 1.713430e-05, 7.923526e-09, 1.914629e-01, 4.200696e-07, 2.785235e-01, 3.170720e-02, 1.089380e-02, 7.912900e-06, 4.223578e-07, 2.935748e-06, 1.721107e-07, 1.588979e-07, 1.628259e-06, 8.918791e-09, 3.364186e-05, 1.026055e-08, 5.348955e-05, 3.382693e-05, 3.295106e-08, 1.836249e-08, 4.952580e-07, 4.198758e-09, 3.392675e-08, 7.647317e-08, 2.958884e-08, 3.490347e-09, 2.629242e-08, 2.018758e-09, 5.133666e-11, 3.993662e-08, 1.389908e-02, 4.581941e+00, 1.104042e+04, 1.115248e+04
8.100000e-03, 5.383094e-02, 2.896647e+00, 6.677000e-01, 2.896647e+00, 1.501868e-01, 4.594929e-01, -3.125171e+06, 1.714580e+03, 2.501106e+04, 1.714580e+03, 4.699993e+06, 3.512217e-03, 4.838041e-01, 1.710965e-05, 7.904276e-09, 1.914242e-01, 4.191628e-07, 2.785372e-01, 3.170471e-02, 1.086570e-02, 7.880304e-06, 4.207477e-07, 2.935530e-06, 1.719561e-07, 1.589153e-07, 1.619029e-06, 8.856160e-09, 3.341825e-05, 1.017518e-08, 5.339518e-05, 3.355688e-05, 3.280622e-08, 1.822626e-08, 4.933005e-07, 4.160628e-09, 3.359815e-08, 7.564010e-08, 2.926527e-08, 3.448172e-09, 2.629094e-08, 1.988969e-09, 4.902910e-11, 3.993392e-08, 1.389830e-02, 4.582118e+00, 1.101127e+04, 1.112314e+04
8.200000e-03, 5.449678e-02, 2.896647e+00, 6.677000e-01, 2.896647e+00, 1.501810e-01, 4.594929e-01, -3.099775e+06, 1.714418e+03, 2.501106e+04, 1.714418e+03, 4.699993e+06, 3.512020e-03, 4.838602e-01, 1.708519e-05, 7.885136e-09, 1.913857e-01, 4.182638e-07, 2.785508e-01, 3.170224e-02, 1.083779e-02, 7.848005e-06, 4.191520e-07, 2.935316e-06, 1.718026e-07, 1.589325e-07, 1.609892e-06, 8.794272e-09, 3.319718e-05, 1.009097e-08, 5.330118e-05, 3.329035e-05, 3.266284e-08, 1.809174e-08, 4.913609e-07, 4.123046e-09, 3.327429e-08, 7.482026e-08, 2.894685e-08, 3.406725e-09, 2.628946e-08, 1.959772e-09, 4.680666e-11, 3.993122e-08, 1.389752e-02, 4.582295e+00, 1.098233e+04, 1.109400e+04
8.300000e-03, 5.516266e-02, 2.896647e+00, 6.677000e-01, 2.896647e+00, 1.501753e-01, 4.594929e-01, -3.074131e+06, 1.714257e+03, 2.501106e+04, 1.714257e+03, 4.699993e+06, 3.511824e-03, 4.839160e-01, 1.706093e-05, 7.866105e-09, 1.913475e-01, 4.173724e-07, 2.785643e-01, 3.169978e-02, 1.081006e-02, 7.815997e-06, 4.175706e-07, 2.935105e-06, 1.716501e-07, 1.589496e-07, 1.600846e-06, 8.733115e-09, 3.297862e-05, 1.000788e-08, 5.320754e-05, 3.302729e-05, 3.252090e-08, 1.795890e-08, 4.894391e-07, 4.086001e-09, 3.295507e-08, 7.401334e-08, 2.863347e-08, 3.365985e-09, 2.628800e-08, 1.931151e-09, 4.465965e-11, 3.992855e-08, 1.389675e-02, 4.582470e+00, 1.095358e+04, 1.106506e+04
8.400000e-03, 5.582855e-02, 2.896647e+00, 6.677000e-01, 2.896647e+00, 1.501695e-01, 4.594929e-01, -3.048339e+06, 1.714097e+03, 2.501106e+04, 1.714097e+03, 4.699993e+06, 3.511630e-03, 4.839713e-01, 1.703685e-05, 7.847183e-09, 1.913096e-01, 4.164886e-07, 2.785777e-01, 3.169735e-02, 1.078252e-02, 7.784278e-06, 4.160032e-07, 2.934897e-06, 1.714987e-07, 1.589665e-07, 1.591891e-06, 8.672675e-09, 3.276252e-05, 9.925889e-09, 5.311427e-05, 3.276762e-05, 3.238037e-08, 1.782770e-08, 4.875348e-07, 4.049481e-09, 3.264040e-08, 7.321902e-08, 2.832499e-08, 3.325934e-09, 2.628655e-08, 1.903087e-09, 4.257834e-11, 3.992589e-08, 1.389598e-02, 4.582644e+00, 1.092503e+04, 1.103632e+04
8.500000e-03, 5.649448e-02, 2.896647e+00, 6.677000e-01, 2.896647e+00, 1.501639e-01, 4.594929e-01, -3.022512e+06, 1.713939e+03, 2.501106e+04, 1.713939e+03, 4.699993e+06, 3.511437e-03, 4.840263e-01, 1.701295e-05, 7.828366e-09, 1.912719e-01, 4.156121e-07, 2.785910e-01, 3.169493e-02, 1.075515e-02, 7.752843e-06, 4.144497e-07, 2.934693e-06, 1.713484e-07, 1.589834e-07, 1.583024e-06, 8.612939e-09, 3.254884e-05, 9.844981e-09, 5.302137e-05, 3.251126e-05, 3.224123e-08, 1.769811e-08, 4.856477e-07, 4.013474e-09, 3.233018e-08, 7.243699e-08, 2.802130e-08, 3.286552e-09, 2.628510e-08, 1.875562e-09, 4.055302e-11, 3.992325e-08, 1.389521e-02, 4.582817e+00, 1.089668e+04, 1.100777e+04
8.600000e-03, 5.716043e-02, 2.896647e+00, 6.677000e-01, 2.896647e+00, 1.501582e-01, 4.594929e-01, -2.996774e+06, 1.713781e+03, 2.501106e+04, 1.713781e+03, 4.699993e+06, 3.511245e-03, 4.840809e-01, 1.698923e-05, 7.809656e-09, 1.912345e-01, 4.147430e-07, 2.786042e-01, 3.169253e-02, 1.072797e-02, 7.721686e-06, 4.129097e-07, 2.934492e-06, 1.711992e-07, 1.590001e-07, 1.574245e-06, 8.553893e-09, 3.233754e-05, 9.765129e-09, 5.292882e-05, 3.225816e-05, 3.210345e-08, 1.757011e-08, 4.837774e-07, 3.977968e-09, 3.202429e-08, 7.166693e-08, 2.772227e-08, 3.247822e-09, 2.628367e-08, 1.848559e-09, 3.857399e-11, 3.992062e-08, 1.389446e-02, 4.582989e+00, 1.086851e+04, 1.097941e+04
8.700000e-03, 5.782640e-02, 2.896647e+00, 6.677000e-01, 2.896647e+00, 1.501526e-01, 4.594929e-01, -2.971261e+06, 1.713624e+03, 2.501106e+04, 1.713624e+03, 4.699993e+06, 3.511055e-03, 4.841352e-01, 1.696570e-05, 7.791049e-09, 1.911973e-01, 4.138811e-07, 2.786173e-01, 3.169015e-02, 1.070097e-02, 7.690805e-06, 4.113832e-07, 2.934295e-06, 1.710510e-07, 1.590168e-07, 1.565551e-06, 8.495525e-09, 3.212858e-05, 9.686309e-09, 5.283663e-05, 3.200825e-05, 3.196701e-08, 1.744365e-08, 4.819239e-07, 3.942950e-09, 3.172265e-08, 7.090853e-08, 2.742778e-08, 3.209722e-09, 2.628224e-08, 1.822060e-09, 3.663154e-11, 3.991801e-08, 1.389370e-02, 4.583160e+00, 1.084054e+04, 1.095125e+04
8.800000e-03, 5.849241e-02, 2.896647e+00, 6.677000e-01, 2.896647e+00, 1.501471e-01, 4.594929e-01, -2.946121e+06, 1.713468e+03, 2.501106e+04, 1.713468e+03, 4.699993e+06, 3.510866e-03, 4.841890e-01, 1.694234e-05, 7.772546e-09, 1.911604e-01, 4.130263e-07, 2.786304e-01, 3.168779e-02, 1.067414e-02, 7.660194e-06, 4.098698e-07, 2.934100e-06, 1.709039e-07, 1.590333e-07, 1.556942e-06, 8.437822e-09, 3.192190e-05, 9.608498e-09, 5.274479e-05, 3.176144e-05, 3.183189e-08, 1.731871e-08, 4.800866e-07, 3.908409e-09, 3.142515e-08, 7.016148e-08, 2.713771e-08, 3.172236e-09, 2.628083e-08, 1.796046e-09, 3.471597e-11, 3.991541e-08, 1.389295e-02, 4.583331e+00, 1.081275e+04, 1.092327e+04
8.900000e-03, 5.915843e-02, 2.896647e+00, 6.677000e-01, 2.896647e+00, 1.501415e-01, 4.594929e-01, -2.921516e+06, 1.713313e+03, 2.501106e+04, 1.713313e+03, 4.699993e+06, 3.510678e-03, 4.842426e-01, 1.691915e-05, 7.754145e-09, 1.911237e-01, 4.121785e-07, 2.786433e-01, 3.168544e-02, 1.064748e-02, 7.629850e-06, 4.083694e-07, 2.933909e-06, 1.707577e-07, 1.590497e-07, 1.548417e-06, 8.380769e-09, 3.171748e-05, 9.531674e-09, 5.265330e-05, 3.151768e-05, 3.169806e-08, 1.719525e-08, 4.782655e-07, 3.874334e-09, 3.113168e-08, 6.942546e-08, 2.685193e-08, 3.135343e-09, 2.627942e-08, 1.770499e-09, 3.281757e-11, 3.991283e-08, 1.389221e-02, 4.583500e+00, 1.078514e+04, 1.089547e+04
9.000000e-03, 5.982448e-02, 2.896647e+00, 6.677000e-01, 2.896647e+00, 1.501360e-01, 4.594929e-01, -2.897616e+06, 1.713159e+03, 2.501106e+04, 1.713159e+03, 4.699993e+06, 3.510491e-03, 4.842958e-01, 1.689614e-05, 7.735844e-09, 1.910872e-01, 4.113376e-07, 2.786562e-01, 3.168311e-02, 1.062100e-02, 7.599767e-06, 4.068818e-07, 2.933721e-06, 1.706126e-07, 1.590660e-07, 1.539973e-06, 8.324355e-09, 3.151525e-05, 9.455812e-09, 5.256217e-05, 3.127690e-05, 3.156550e-08, 1.707324e-08, 4.764602e-07, 3.840711e-09, 3.084215e-08, 6.870015e-08, 2.657033e-08, 3.099024e-09, 2.627802e-08, 1.745403e-09, 3.092665e-11, 3.991026e-08, 1.389147e-02, 4.583668e+00, 1.075772e+04, 1.086786e+04
9.100000e-03, 6.049056e-02, 2.896647e+00, 6.677000e-01, 2.896647e+00, 1.501305e-01, 4.594929e-01, -2.874604e+06, 1.713006e+03, 2.501106e+04, 1.713006e+03, 4.699993e+06, 3.510306e-03, 4.843487e-01, 1.687329e-05, 7.717642e-09, 1.910510e-01, 4.105034e-07, 2.786689e-01, 3.168080e-02, 1.059468e-02, 7.569942e-06, 4.054067e-07, 2.933536e-06, 1.704684e-07, 1.590822e-07, 1.531609e-06, 8.268566e-09, 3.131519e-05, 9.380890e-09, 5.247137e-05, 3.103903e-05, 3.143419e-08, 1.695265e-08, 4.746704e-07, 3.807530e-09, 3.055646e-08, 6.798525e-08, 2.629277e-08, 3.063262e-09, 2.627663e-08, 1.720738e-09, 2.903351e-11, 3.990771e-08, 1.389074e-02, 4.583835e+00, 1.073048e+04, 1.084043e+04
9.200000e-03, 6.115666e-02, 2.896647e+00, 6.677000e-01, 2.896647e+00, 1.501251e-01, 4.594929e-01, -2.852675e+06, 1.712854e+03, 2.501106e+04, 1.712854e+03, 4.699993e+06, 3.510121e-03, 4.844012e-01, 1.685061e-05, 7.699539e-09, 1.910150e-01, 4.096759e-07, 2.786816e-01, 3.167850e-02, 1.056853e-02, 7.540370e-06, 4.039440e-07, 2.933353e-06, 1.703253e-07, 1.590983e-07, 1.523324e-06, 8.213388e-09, 3.111725e-05, 9.306884e-09, 5.238092e-05, 3.080399e-05, 3.130410e-08, 1.683344e-08, 4.728958e-07, 3.774778e-09, 3.027450e-08, 6.728044e-08, 2.601915e-08, 3.028035e-09, 2.627525e-08, 1.696488e-09, 2.712846e-11, 3.990517e-08, 1.389001e-02, 4.584002e+00, 1.070341e+04, 1.081318e+04
9.300000e-03, 6.182278e-02, 2.896647e+00, 6.677000e-01, 2.896647e+00, 1.501196e-01, 4.594929e-01, -2.832034e+06, 1.712703e+03, 2.501106e+04, 1.712703e+03, 4.699993e+06, 3.509938e-03, 4.844534e-01, 1.682810e-05, 7.681533e-09, 1.909792e-01, 4.088550e-07, 2.786942e-01, 3.167622e-02, 1.054255e-02, 7.511047e-06, 4.024934e-07, 2.933173e-06, 1.701831e-07, 1.591143e-07, 1.515116e-06, 8.158809e-09, 3.092138e-05, 9.233771e-09, 5.229080e-05, 3.057172e-05, 3.117521e-08, 1.671559e-08, 4.711363e-07, 3.742443e-09, 2.999617e-08, 6.658541e-08, 2.574932e-08, 2.993327e-09, 2.627388e-08, 1.672633e-09, 2.520181e-11, 3.990265e-08, 1.388928e-02, 4.584167e+00, 1.067652e+04, 1.078611e+04
9.400000e-03, 6.248893e-02, 2.896647e+00, 6.677000e-01, 2.896647e+00, 1.501143e-01, 4.594929e-01, -2.812897e+06, 1.712552e+03, 2.501106e+04, 1.712552e+03, 4.699993e+06, 3.509756e-03, 4.845052e-01, 1.680575e-05, 7.663622e-09, 1.909437e-01, 4.080405e-07, 2.787067e-01, 3.167396e-02, 1.051673e-02, 7.481968e-06, 4.010547e-07, 2.932997e-06, 1.700418e-07, 1.591302e-07, 1.506985e-06, 8.104816e-09, 3.072755e-05, 9.161528e-09, 5.220103e-05, 3.034216e-05, 3.104749e-08, 1.659906e-08, 4.693915e-07, 3.710514e-09, 2.972138e-08, 6.589985e-08, 2.548318e-08, 2.959117e-09, 2.627252e-08, 1.649157e-09, 2.324385e-11, 3.990014e-08, 1.388856e-02, 4.584332e+00, 1.064981e+04, 1.075920e+04
9.500000e-03, 6.315511e-02, 2.896647e+00, 6.677000e-01, 2.896647e+00, 1.501089e-01, 4.594929e-01, -2.795492e+06, 1.712403e+03, 2.501106e+04, 1.712403e+03, 4.699993e+06, 3.509576e-03, 4.845567e-01, 1.678356e-05, 7.645806e-09, 1.909084e-01, 4.072323e-07, 2.787192e-01, 3.167171e-02, 1.049107e-02, 7.453130e-06, 3.996278e-07, 2.932822e-06, 1.699015e-07, 1.591459e-07, 1.498928e-06, 8.051394e-09, 3.053571e-05, 9.090132e-09, 5.211158e-05, 3.011522e-05, 3.092093e-08, 1.648382e-08, 4.676611e-07, 3.678979e-09, 2.945002e-08, 6.522344e-08, 2.522060e-08, 2.925387e-09, 2.627117e-08, 1.626041e-09, 2.124491e-11, 3.989765e-08, 1.388785e-02, 4.584495e+00, 1.062326e+04, 1.073247e+04
9.600000e-03, 6.382130e-02, 2.896647e+00, 6.677000e-01, 2.896647e+00, 1.501036e-01, 4.594929e-01, -2.778240e+06, 1.712254e+03, 2.501106e+04, 1.712254e+03, 4.699993e+06, 3.509396e-03, 4.846080e-01, 1.676150e-05, 7.628082e-09, 1.908733e-01, 4.064298e-07, 2.787315e-01, 3.166948e-02, 1.046556e-02, 7.424515e-06, 3.982121e-07, 2.932651e-06, 1.697620e-07, 1.591617e-07, 1.490939e-06, 7.998506e-09, 3.034564e-05, 9.019630e-09, 5.202245e-05, 2.989096e-05, 3.079544e-08, 1.636986e-08, 4.659445e-07, 3.647895e-09, 2.918255e-08, 6.455897e-08, 2.496270e-08, 2.892402e-09, 2.626982e-08, 1.603588e-09, 2.079057e-11, 3.989517e-08, 1.388714e-02, 4.584658e+00, 1.059687e+04, 1.070590e+04
9.700000e-03, 6.448752e-02, 2.896647e+00, 6.677000e-01, 2.896647e+00, 1.500983e-01, 4.594929e-01, -2.760794e+06, 1.712107e+03, 2.501106e+04, 1.712107e+03, 4.699993e+06, 3.509217e-03, 4.846589e-01, 1.673957e-05, 7.610449e-09, 1.908384e-01, 4.056327e-07, 2.787438e-01, 3.166726e-02, 1.044018e-02, 7.396114e-06, 3.968074e-07, 2.932482e-06, 1.696231e-07, 1.591773e-07, 1.483015e-06, 7.946128e-09, 3.015725e-05, 8.950022e-09, 5.193363e-05, 2.966932e-05, 3.067097e-08, 1.625717e-08, 4.642413e-07, 3.617275e-09, 2.891908e-08, 6.390721e-08, 2.470978e-08, 2.860242e-09, 2.626848e-08, 1.581892e-09, 2.243008e-11, 3.989270e-08, 1.388643e-02, 4.584820e+00, 1.057063e+04, 1.067947e+04
9.800000e-03, 6.515377e-02, 2.896647e+00, 6.677000e-01, 2.896647e+00, 1.500930e-01, 4.594929e-01, -2.745204e+06, 1.711960e+03, 2.501106e+04, 1.711960e+03, 4.699993e+06, 3.509040e-03, 4.847096e-01, 1.671778e-05, 7.592906e-09, 1.908037e-01, 4.048414e-07, 2.787560e-01, 3.166505e-02, 1.041496e-02, 7.367936e-06, 3.954136e-07, 2.932316e-06, 1.694851e-07, 1.591929e-07, 1.475159e-06, 7.894274e-09, 2.997066e-05, 8.881219e-09, 5.184513e-05, 2.945016e-05, 3.054757e-08, 1.614568e-08, 4.625517e-07, 3.587039e-09, 2.865894e-08, 6.326484e-08, 2.446051e-08, 2.828611e-09, 2.626715e-08, 1.560623e-09, 2.459780e-11, 3.989024e-08, 1.388573e-02, 4.584982e+00, 1.054455e+04, 1.065321e+04
9.900000e-03, 6.582003e-02, 2.896647e+00, 6.677000e-01, 2.896647e+00, 1.500877e-01, 4.594929e-01, -2.731716e+06, 1.711814e+03, 2.501106e+04, 1.711814e+03, 4.699993e+06, 3.508863e-03, 4.847599e-01, 1.669614e-05, 7.575452e-09, 1.907692e-01, 4.040558e-07, 2.787682e-01, 3.166286e-02, 1.038988e-02, 7.339976e-06, 3.940307e-07, 2.932152e-06, 1.693479e-07, 1.592084e-07, 1.467370e-06, 7.842928e-09, 2.978583e-05, 8.813197e-09, 5.175694e-05, 2.923339e-05, 3.042520e-08, 1.603536e-08, 4.608752e-07, 3.557178e-09, 2.840206e-08, 6.263160e-08, 2.421481e-08, 2.797497e-09, 2.626583e-08, 1.539770e-09, 2.731788e-11, 3.988780e-08, 1.388503e-02, 4.585142e+00, 1.051862e+04, 1.062710e+04
1.000000e-02, 6.648632e-02, 2.896647e+00, 6.677000e-01, 2.896647e+00, 1.500825e-01, 4.594929e-01, -2.720583e+06, 1.711668e+03, 2.501106e+04, 1.711668e+03, 4.699993e+06, 3.508687e-03, 4.848100e-01, 1.667463e-05, 7.558086e-09, 1.907349e-01, 4.032757e-07, 2.787803e-01, 3.166069e-02, 1.036496e-02, 7.312229e-06, 3.926583e-07, 2.931991e-06, 1.692115e-07, 1.592237e-07, 1.459647e-06, 7.792079e-09, 2.960269e-05, 8.745936e-09, 5.166907e-05, 2.901895e-05, 3.030384e-08, 1.592618e-08, 4.592116e-07, 3.527679e-09, 2.814834e-08, 6.200724e-08, 2.397257e-08, 2.766886e-09, 2.626452e-08, 1.519322e-09, 3.061443e-11, 3.988537e-08, 1.388433e-02, 4.585302e+00, 1.049285e+04, 1.060115e+04
